title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Juuni Kokuki,The Twelve Kingdoms,https://myanimelist.net/anime/153/Juuni_Kokuki,8.02,"Youko Nakajima has only ever wanted to be normal. She does what she is asked, gets good grades, is the class president, and even helps her classmates whenever she can—but because of her red hair, she has never fit in. With her pushover attitude, Youko lets classmates take advantage of her, so she has nobody she can really call a friend.

But on an otherwise ordinary day, a man who claims to be from another world barges into Youko's classroom and bows before her. This elegant blond-haired man, Keiki, claims that Youko is his master and belongs on the throne of his kingdom. However, their first meeting is cut short as Keiki has been followed by otherworldly beasts called youma. He is able to escape with Youko into his own realm, but two other classmates—Ikuya Asano and Yuka Sugimoto—are caught up in the madness as well. Unfortunately, their troubles have only just begun, as the youma attack leaves them separated from Keiki. Alone in this strange new land, these ordinary students must learn to fend for themselves or die.

[Written by MAL Rewrite]",45,"Apr 9, 2002 to Aug 30, 2003",Spring 2002,"['Action', 'Adventure', 'Fantasy', 'Isekai']"
SK∞,SK8 the Infinity,https://myanimelist.net/anime/42923/SK∞,8.02,"High school student Reki Kyan is passionate about one thing: skateboarding. When night falls, he heads to ""S,"" an illegal underground race inside a mine where skaters compete in highly dangerous situations. After a loss that results in his skateboard being destroyed and his arm being broken, Reki is now incapable of practicing at all.

While working, Reki runs into his new classmate, Langa Hasegawa, a half-Canadian and half-Japanese boy with no skateboarding experience whatsoever. Langa is in desperate need of money. After they both visit ""S"" when tasked by Reki's boss, they get into trouble and are forced into a bet that requires Langa to skate in a race. However, the mysterious transfer student holds a trump card that Reki is unaware of, one which might help him win the race in the most unexpected way.

[Written by MAL Rewrite]",12,"Jan 10, 2021 to Apr 4, 2021",Winter 2021,"['Sports', 'Racing']"
Slayers Next,,https://myanimelist.net/anime/535/Slayers_Next,8.02,"In the kingdom of Xoana, Lina Inverse and Gourry Gabriev unexpectedly come across their old companions, Zelgadis Graywords and Princess Ameilia Wil Tesla Saillune. Upon their reunion, the friends end up easily foiling the King of Xoana and his daughter's dastardly plans of world conquest.

Soon after, it is revealed that Zelgadis is in search of the world's most valuable magical tome, the Claire Bible, hoping to discover a method to recover his human body among the many secrets sheltered within it. Despite his protests, the rest of the group decides to join in the quest after hearing of his mission. However, just when they were wondering where to start looking for the legendary book, they stumble upon a mysterious priest by the name of Xellos, who claims that he may be of some help in their pursuit.

[Written by MAL Rewrite]",26,"Apr 5, 1996 to Sep 27, 1996",Spring 1996,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
Summer Wars,,https://myanimelist.net/anime/5681/Summer_Wars,8.02,"OZ, a virtual world connected to the internet, has become extremely popular worldwide as a spot for people to engage in a large variety of activities, such as playing sports or shopping, through avatars created and customized by the user. OZ also possesses a near impenetrable security due to its strong encryption, ensuring that any personal data transmitted through the networks will be kept safe in order to protect those who use it. Because of its convenient applications, the majority of society has become highly dependent on the simulated reality, even going as far as entrusting the system with bringing back the unmanned asteroid explorer, Arawashi.

Kenji Koiso is a 17-year-old math genius and part-time OZ moderator who is invited by his crush Natsuki Shinohara on a summer trip. But unbeknownst to him, this adventure requires him to act as her fiancé. Shortly after arriving at Natsuki's family's estate, which is preparing for her great-grandmother's 90th birthday, he receives a strange, coded message on his cell phone from an unknown sender who challenges him to solve it. Kenji is able to crack the code, but little does he know that his math expertise has just put Earth in great danger.

[Written by MAL Rewrite]",1,"Aug 1, 2009",,"['Award Winning', 'Comedy', 'Sci-Fi']"
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,The Garden of Sinners Chapter 3: Remaining Sense of Pain,https://myanimelist.net/anime/3783/Kara_no_Kyoukai_Movie_3__Tsuukaku_Zanryuu,8.02,"On a solemn night in July 1998, teenager Fujino Asagami is mercilessly raped by a street gang in a dilapidated bar. No matter what physical or sexual abuse they deal, however, the girl regards her captors with the same apathetic expression. The next day, mangled bodies are discovered in that same building, so torn apart that investigators find it infeasible to even consider the culprit human.

Elsewhere, a client request reaches Touko Aozaki's detective agency, tasking Shiki Ryougi with either capturing or killing the perpetrator of last night's incident. But soon, word spreads that a single survivor escaped the slaughter, and now the murderer is plowing down everything in their path to locate and exterminate him. A brutal race against time begins, pitting Shiki against a dangerous foe imperceptible even to her legendary eyes. 

[Written by MAL Rewrite]",1,"Feb 9, 2008",,"['Action', 'Drama', 'Mystery', 'Supernatural', 'Suspense']"
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,KonoSuba: God's Blessing on This Wonderful World! 2 - God's Blessing on This Wonderful Art!,https://myanimelist.net/anime/34626/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2__Kono_Subarashii_Geijutsu_ni_Shukufuku_wo,8.02,"On one noteworthy day in the Adventurer's Guild, Kazuma Satou encounters someone unexpected—a fan of his named Ran. Surprised that he even has a fan, Kazuma attempts to play it cool to impress her. Unfortunately for him, the guild's receptionist arrives with a request to defeat a giant golem guarding some ancient ruins, and Kazuma accepts only to keep Ran's admiration.

Upon Kazuma and his party's successful return from the ruins, Kazuma continues to shamelessly brag to Ran. Capitalizing on his desperation, the receptionist approaches him with another quest that requires him to return to the same ruins. Hoping to find valuable treasures, Kazuma once again convinces his party to join him—but this time, he may be biting off more than he can chew.

[Written by MAL Rewrite]",1,"Jul 24, 2017",,"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Parody', 'Reincarnation']"
Omae Umasou da na,Heart and Yummie,https://myanimelist.net/anime/9204/Omae_Umasou_da_na,8.02,"By a twist of fate, a herbivorous dinosaur finds a lost egg and brings it back to her nest. When the egg hatches, however, a carnivorous dinosaur emerges. Unable to abandon the child, she names him ""Heart"" and raises him in exile alongside her own child. As Heart comes of age, he struggles to eat the same food as his family and runs away in disgrace when he learns that he cannot live properly without meat. 

Years later, the now feared predator Heart encounters a situation similar to his past—he spots a dinosaur egg opposite his kind. As it emerges, Heart remarks that the newborn is delicious-looking. The newborn herbivore thinks that Heart is his father and takes delicious-looking, or ""Umasou,"" as his name. Unable to eat a newborn who loves him, Heart reluctantly decides to raise Umasou as his own. As he nurtures a forbidden child like his mother before him, Heart struggles to deal with an unforgiving world and the true natures of predator and prey.

[Written by MAL Rewrite]",1,"Oct 16, 2010",,"['Action', 'Adventure', 'Fantasy', 'Anthropomorphic', 'Childcare', 'Kids']"
Romantic Killer,,https://myanimelist.net/anime/52865/Romantic_Killer,8.02,"Anzu Hoshino needs only three things in her life: video games, chocolate, and her beloved cat. Unlike other high school girls, Anzu has no time for or interest in romance. But as she begins playing a poorly programmed 3D otome game, a bizarre flying wizard named Riri emerges from the screen and calls Anzu ""subject one,"" the first person who will experience a dating game harem storyline in real life.

Despite Anzu's fiery protests, Riri confiscates her favorite things to force her to focus on love. Riri orchestrates a series of unlucky incidents and romantic cliches that lead her to meet Tsukasa Kazuki, one of the most attractive boys in her school. Still enraged, Anzu is adamant about resisting Tsukasa's charm. As all the ridiculous fabricated scenarios help Anzu warm up to Tsukasa's pleasant nature, Riri throws other stereotypical pretty boys her way—and avoiding romance quickly becomes almost impossible.

[Written by MAL Rewrite]",12,"Oct 27, 2022",,"['Comedy', 'Romance', 'Supernatural', 'Parody', 'Reverse Harem', 'Shounen']"
Saiunkoku Monogatari 2nd Season,Tales of Saiunkoku,https://myanimelist.net/anime/1914/Saiunkoku_Monogatari_2nd_Season,8.02,"Shuurei Kou and her friend Eigetsu To, a boy prodigy of humble origins, have been appointed co-governors of the Sa province, one of the eight provinces in Saiunkoku. Together, they decide to make the province an academic research center in the hopes of bringing a long overdue prosperity to the region.

However, while Shuurei goes to the capital to obtain approvals for the ambitious project, the Sa province's recently established tranquility is threatened by a pandemic that brings both death and turmoil as it begins to spread among the people. Counting on Eigetsu to monitor the situation until her return, Shuurei seeks support from her allies to find a suitable treatment. Yet, Eigetsu's past personal conflicts distract him, providing an opportunity for opponents of Shuurei's position to take advantage of the troubles and undermine her authority.

Becoming a government official has been Shuurei's lifelong dream, but it is no easy task for the first woman undertaking such a position. Will she step up and overcome this great challenge or give in to the looming adversities?

[Written by MAL Rewrite]",39,"Apr 7, 2007 to Mar 8, 2008",Spring 2007,"['Adventure', 'Fantasy', 'Romance', 'Historical', 'Reverse Harem', 'Shoujo']"
Kidou Senshi Gundam: Dai 08 MS Shoutai,Mobile Suit Gundam: The 08th MS Team,https://myanimelist.net/anime/81/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai,8.01,"In year 0079 of the Universal Century, the Earth Federation initiates Operation Odessa—a full-scale assault to retake a major Ukrainian city from the Principality of Zeon. It is a success, and the remaining Zeon forces scatter across the globe. The Earth Federation gains the upper hand in the One Year War and deploys its ground troops around the planet to hunt down the stragglers.

As part of the deployments, Ensign Shiro Amada is transferred to Southeast Asia to take command of the 08th MS Team—a special squadron of RX-79[G] Gundam Ground Type pilots. In their first guerilla operation, Shiro's team is tasked with distracting the Zeon forces while Federation ground troops locate a mysterious new Zeon weapon. Everything goes according to plan until Shiro runs into Aina Sahalin, an ace Zeon pilot he met in an earlier battle, during a skirmish. Their reunion weakens his resolve to continue fighting, and now the young commander Shiro must prove his loyalty to the Federation—or be branded a traitor.

[Written by MAL Rewrite]",12,"Jan 25, 1996 to Jul 25, 1999",,"['Adventure', 'Drama', 'Romance', 'Sci-Fi', 'Mecha', 'Military']"
Kimi ni Todoke,Kimi ni Todoke: From Me to You,https://myanimelist.net/anime/6045/Kimi_ni_Todoke,8.01,"Known for her semblance to the Sadako character of The Ring series, Sawako Kuronuma is given the nickname ""Sadako"" and misunderstood to be frightening and malicious like her fictional counterpart, despite having a timid and sweet nature. Longing to make friends and live a normal life, Sawako is naturally drawn to the cheerful and friendly Shouta Kazehaya, the most popular boy in her class. From their first meeting, Sawako has admired Kazehaya's ability to be the center of attention and aspires to be like him.

When Kazehaya organizes a test of courage for the entire class and encourages her to attend, Sawako sees this as an opportunity to get along with her classmates, starting with Ayane Yano and Chizuru Yoshida. Through each new encounter and emotion she experiences, Sawako believes that meeting Kazehaya has changed her for the better. Little does Sawako know, her presence has also changed Kazehaya.

[Written by MAL Rewrite]",25,"Oct 7, 2009 to Mar 31, 2010",Fall 2009,"['Drama', 'Romance', 'School', 'Shoujo']"
Luo Xiao Hei Zhan Ji (Movie),The Legend of Hei,https://myanimelist.net/anime/40211/Luo_Xiao_Hei_Zhan_Ji_Movie,8.01,"Luo Xiaohei is a young monster who normally takes the form of a small black cat. Living freely in the forests, gradual deforestation and human development force him to flee and find a new home. Wandering the city streets, the black cat struggles to survive until he encounters Feng Xi, a fellow monster who takes Xiaohei to an isolated island inhabited by a small group of monsters. Excited to find what he thinks is his new home, Xiaohei lives with the monsters for only a short time before Wuxian, a human Guild Executor, arrives on the island in pursuit of Feng Xi.

Feng Xi and his companions manage to teleport off the island, leaving Xiaohei and Wuxian alone. Though Xiaohei refuses to cooperate with the man who attacked his friends, Wuxian forces the black cat to travel to the Guild along with him. Embarking on an uncertain journey, Xiaohei is exposed to a new perspective on the relations between humans and monsters in a rapidly changing world.

[Written by MAL Rewrite]",1,"Sep 7, 2019",,"['Adventure', 'Drama', 'Fantasy']"
Magi: The Labyrinth of Magic,,https://myanimelist.net/anime/14513/Magi__The_Labyrinth_of_Magic,8.01,"A Magi is a magician whose inclination toward magic is so immense that they can be said to shape the world. With their significant influence, each Magi chooses a worthy candidate to become a king, then helps them conquer strange labyrinths called ""Dungeons"" and acquire the power of mythical djinns within. Above all else, the Magi supervises their elected representative as they build a country that might one day bring the world to its knees.

Aladdin is a young Magi wandering the world in search of his true self. However, his journey is not a lonely one, as he is accompanied by his friend and mentor Ugo—a djinn he summons using his flute. In his travels, Aladdin also befriends Alibaba Saluja and guides him to a nearby Dungeon. With this newfound friendship, they begin an epic adventure across the world, witnessing various irregularities that seem more frequent than ever.

[Written by MAL Rewrite]",25,"Oct 7, 2012 to Mar 31, 2013",Fall 2012,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
Pui Pui Molcar,,https://myanimelist.net/anime/44235/Pui_Pui_Molcar,8.01,"Due to an adorable evolutionary miracle, guinea pigs have become furry automobiles known as ""Molcars."" Now, drivers can enjoy the fluffy interior of their vehicles while fulfilling their every transportation need. However,  Molcars are not simply lettuce-fueled machines; they are also sentient creatures with their own worries and desires. Whether in their drivers' presence or among each other, these motorized rodents are swept up into many wild and eventful situations—the likes of which only a Molcar could wind up in.

[Written by MAL Rewrite]",12,"Jan 5, 2021 to Mar 23, 2021",Winter 2021,"['Comedy', 'Anthropomorphic', 'Kids']"
Azumanga Daiou The Animation,Azumanga Daioh: The Animation,https://myanimelist.net/anime/66/Azumanga_Daiou_The_Animation,8.01,"Chiyo Mihama begins her high school career as one of the strangest students in her freshman class—a tiny, 10-year-old academic prodigy with a fondness for plush dolls and homemade cooking. But her homeroom teacher, Yukari Tanizaki, is the kind of person who would hijack a student's bike to avoid being late, so ""strange"" is a relative word.

There certainly isn't a shortage of peculiar girls in Yukari-sensei's homeroom class. Accompanying Chiyo are students like Tomo Takino, an energetic tomboy with more enthusiasm than brains; Koyomi Mizuhara, Tomo's best friend whose temper has a fuse shorter than Chiyo; and Sakaki, a tall, athletic beauty whose intimidating looks hide a gentle personality and a painful obsession with cats. In addition, transfer student Ayumu Kasuga, a girl with her head stuck in the clouds, fits right in with the rest of the girls—and she has a few interesting theories about Chiyo's pigtails!

Together, this lovable group of girls experience the ups and downs of school life, their many adventures filled with constant laughter, surreal absurdity, and occasionally even touching commentary on the bittersweet, temporal nature of high school.

[Written by MAL Rewrite]",26,"Apr 9, 2002 to Oct 1, 2002",Spring 2002,"['Comedy', 'CGDCT', 'Gag Humor', 'School']"
Baby Steps 2nd Season,,https://myanimelist.net/anime/27663/Baby_Steps_2nd_Season,8.01,"After having decided to play tennis at the professional level, Eiichirou Maruo now needs to convince his parents to support his decision. To do so, he makes a wager: if he cannot win the All-Japan Junior Tennis Tournament, he will give up on his dream. However, he will need to improve his skills quickly if he wants to qualify for the tournament and have any chance of defeating the best players in the country. For this reason, his new coach Ryuuhei Aoi suggests that Eiichirou travel abroad to train at the Florida Tennis Academy.

Baby Steps 2nd Season takes the action to America as Eiichirou begins his two-week training program, getting a taste of what tennis is like outside of Japan. With this exciting experience awaiting him, Eiichirou hopes that his training will get him closer to his goal of becoming a professional player.

[Written by MAL Rewrite]",25,"Apr 5, 2015 to Sep 20, 2015",Spring 2015,"['Sports', 'School', 'Shounen']"
D.Gray-man,,https://myanimelist.net/anime/1482/DGray-man,8.01,"Losing a loved one is so painful that one may sometimes wish to be able to resurrect them—a weakness that the enigmatic Millennium Earl exploits. To make his mechanical weapons known as ""Akuma,"" he uses the souls of the dead that are called back. Once a soul is placed in an Akuma, it is trapped forever, and the only way to save them is to exorcise them from their vessel using the Anti-Akuma weapon, ""Innocence.""

After spending three years as the disciple of General Cross, Allen Walker is sent to the Black Order—an organization comprised of those willing to fight Akuma and the Millennium Earl—to become an official Exorcist. With an arm as his Innocence and a cursed eye that can see the suffering souls within an Akuma, it's up to Allen and his fellow Exorcists to stop the Millennium Earl's ultimate plot: one that can lead to the destruction of the world.

[Written by MAL Rewrite]",103,"Oct 3, 2006 to Sep 30, 2008",Fall 2006,"['Action', 'Adventure', 'Fantasy', 'Mythology', 'Super Power', 'Shounen']"
Haikyuu!! Movie 1: Owari to Hajimari,Haikyu!! the Movie: The End and the Beginning,https://myanimelist.net/anime/29755/Haikyuu_Movie_1__Owari_to_Hajimari,8.01,"After watching a volleyball match on TV where the ""Little Giant"" of Karasuno High School helps his team secure a hard-fought victory, young and impressionable Shouyou Hinata begins to play the sport in hopes that he too can soar high one day. Now enrolled at the same school as his idol, he attempts to join the volleyball team despite his short stature. Unfortunately, upon his arrival, Hinata locks eyes with ""King of the Court"" Tobio Kageyama—a genius setter whom he had once suffered a bitter defeat to in middle school.

Their unfriendly introduction and subsequent rivalry forces the rest of the Karasuno team to bar both of them from joining the club until they can learn to work together as teammates. Though reluctant to cooperate, their desire to play volleyball causes them to return with a proposal that will show the other members that they are capable of teamwork. As the two freshmen form an odd setter-and-ace relationship, an old rival school invites Karasuno for practice matches, reigniting competition between the two schools once more.

[Written by MAL Rewrite]",1,"Jul 3, 2015",,"['Sports', 'School', 'Team Sports', 'Shounen']"
Hanma Baki: Son of Ogre 2nd Season,Baki Hanma 2nd Season,https://myanimelist.net/anime/51318/Hanma_Baki__Son_of_Ogre_2nd_Season,8.01,Second season of Hanma Baki: Son of Ogre.,27,"Jul 26, 2023 to Aug 24, 2023",,"['Sports', 'Combat Sports', 'Gore', 'Shounen']"
Toaru Kagaku no Railgun S,A Certain Scientific Railgun S,https://myanimelist.net/anime/16049/Toaru_Kagaku_no_Railgun_S,8.01,"Mikoto Misaka and her friends are back, investigating rumors across Academy City. Soon, Mikoto discovers something terrifying: horrific experiments are taking place throughout the city, involving the murder of thousands of espers. Moreover, these espers are far from just ordinary people: they are clones of Mikoto herself. Feeling responsible for their treatment, she sets off to put an end to the experiments; however, the forces opposing her are much more dangerous than she anticipated, and Mikoto finds herself up against some of the most powerful espers imaginable.

Toaru Kagaku no Railgun S continues the story of the Railgun as she desperately fights to put an end to the inhuman experiments that she believes she helped cause, her life dragged deep into despair in the process. There's never a dull moment in Academy City, but no one ever said all of them would be pleasant.

[Written by MAL Rewrite]",24,"Apr 12, 2013 to Sep 27, 2013",Spring 2013,"['Action', 'Fantasy', 'Sci-Fi', 'Super Power']"
Tokyo Magnitude 8.0,,https://myanimelist.net/anime/6211/Tokyo_Magnitude_80,8.01,"Middle school student Mirai Onozawa is dissatisfied with her family circumstances and, in a moment of frustration, wishes to tear everything apart. Unfortunately, these destructive thoughts seem to come true in the form of a magnitude 8.0 earthquake just a few moments later.

When summer vacation begins, Mirai reluctantly takes her younger brother Yuuki to Odaiba, where a robot exhibition that he wanted to go to is being held. However, while they are in the exhibition center, the fury of a major earthquake shakes the Kanto region; helpless, both kids witness the devastating power of this natural disaster as it brings the city to its knees.

In its aftermath, they stumble upon Mari Kusakabe, a motorcyclist and single mother who decides to help the young siblings. Aiming to return to their homes and reunite with their families, the group sets off on a long and hard journey through the decimated city.

[Written by MAL Rewrite]",11,"Jul 10, 2009 to Sep 18, 2009",Summer 2009,"['Award Winning', 'Drama']"
Tsumiki no Ie,La Maison en Petits Cubes,https://myanimelist.net/anime/5365/Tsumiki_no_Ie,8.01,"In a flooded town where the waters are ever-rising, an old man must constantly build new floors onto his home in order to keep dry. But when his favorite smoking pipe falls into the watery abyss beneath him, he dives into the depths of not only his house, but memories of years past.

Tsumiki no Ie is a short film about the everlasting effect of time on one's life—how it can swallow the past entirely, and how one must learn to continue moving forward despite what has already happened.

[Written by MAL Rewrite]",1,"Jun 10, 2008",,"['Award Winning', 'Drama']"
Zombieland Saga Revenge,,https://myanimelist.net/anime/40174/Zombieland_Saga_Revenge,8.01,"The Franchouchou girls are back and better than ever! Unfortunately for them, they are also heavily in debt. After a concert bombs, the undead members are forced to take day jobs to pay off the venue, and their normally eccentric manager, Koutarou Tatsumi, sinks into alcoholism.

But dark days cannot keep these idols down! Rival idols appear, a famous talk show host retires, and existentialism takes root. Koutarou's legacy will slowly unravel while a journalist closes in on the truth. As Saga plunges into chaos, Franchouchou may realize being dead is the least of their worries—but at least the legendary Tae Yamada gets even more legendary!

[Written by MAL Rewrite]",12,"Apr 8, 2021 to Jun 24, 2021",Spring 2021,"['Comedy', 'Supernatural', 'Idols (Female)', 'Music', 'Parody']"
Touch,,https://myanimelist.net/anime/1065/Touch,8.00,"The story centers around three characters—Uesugi Kazuya, his twin older brother Tatsuya, and Asakura Minami. Kazuya is the darling of his town as he's talented, hardworking, and the ace pitcher for his middle school baseball team. Tatsuya is a hopeless slacker who's been living the life of giving up the spotlight to Kazuya, despite the fact that he may be more gifted than him. Minami is the beautiful childhood girlfriend and for all intents, sister from next door who treats both of them as equals. Society largely assumes Kazuya and Minami will become the perfect couple, including Tatsuya. Yet as time progresses, Tatsuya grows to realize that he's willing to sacrifice anything for the sake of his brother, except at the expense of giving up Minami to Kazuya. And thus the story is told of Tatsuya trying to prove himself over his established younger brother, how it affects the relationship between the three, and both brothers' attempts to make Minami's lifelong dreams come true.",101,"Mar 24, 1985 to Mar 22, 1987",Spring 1985,"['Drama', 'Romance', 'Sports', 'Love Polygon', 'School', 'Team Sports', 'Shounen']"
Wu Liuqi: Anying Suming,Scissor Seven: Shadow Fate,https://myanimelist.net/anime/54029/Wu_Liuqi__Anying_Suming,8.00,"The protagonist Wu Liuqi originally lived a carefree life on Xiaoji Island, but his identity became a mystery due to amnesia. As outsiders landed on the island and recognized Wu Liuqi, various conspiracies began to cover Xiaoji Island. So Wu Liuqi decided to return to Xuanwu Kingdom to meet his destiny in order to protect his partners and their homeland. 

(Source: Bilibili, Google translated)",10,"Jan 18, 2023 to Mar 15, 2023",,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery', 'Martial Arts', 'Super Power']"
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,My Teen Romantic Comedy SNAFU,https://myanimelist.net/anime/14813/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru,8.00,"Hachiman Hikigaya is an apathetic high school student with narcissistic and semi-nihilistic tendencies. He firmly believes that joyful youth is nothing but a farce, and everyone who says otherwise is just lying to themselves. 

In a novel punishment for writing an essay mocking modern social relationships, Hachiman's teacher forces him to join the Volunteer Service Club, a club that aims to extend a helping hand to any student who seeks their support in achieving their goals. With the only other club member being the beautiful ice queen Yukino Yukinoshita, Hachiman finds himself on the front line of other people's problems—a place he never dreamed he would be. As Hachiman and Yukino use their wits to solve many students' problems, will Hachiman's rotten view of society prove to be a hindrance or a tool he can use to his advantage?

[Written by MAL Rewrite]",13,"Apr 5, 2013 to Jun 28, 2013",Spring 2013,"['Comedy', 'Romance', 'Love Polygon', 'School']"
Kaichou wa Maid-sama!,Maid Sama!,https://myanimelist.net/anime/7054/Kaichou_wa_Maid-sama,8.00,"Misaki Ayuzawa is a unique phenomenon within Seika High School. In a predominantly male institution, she became the first-ever female student council president through her honesty and diligence. Ever since Misaki got promoted to the position, she has been working tirelessly to ensure a better school life for all girls. Despite that, Misaki is very strict with the boys, which has earned her the title ""Demon President."" 

One day, after hearing a girl cry in the hallway, Misaki encounters Takumi Usui—the most popular boy in the school—as he rejects a love confession. Enraged at what she is seeing, Misaki reprimands him for making the girl cry. However, Usui is indifferent and brushes it off as nothing.

Unexpectedly, Misaki soon runs into Usui again, but this time when she is working at a maid cafe! Embarrassed that someone has found out about her secret occupation, Misaki promises herself not to let Usui destroy her reputation. However, the mysterious boy now begins to visit the same cafe regularly to observe and tease Misaki. When push comes to shove, will Usui still be able to keep the president's secret?

[Written by MAL Rewrite]",26,"Apr 2, 2010 to Sep 24, 2010",Spring 2010,"['Comedy', 'Romance', 'School', 'Shoujo']"
Kami nomi zo Shiru Sekai: Megami-hen,The World God Only Knows: Goddesses,https://myanimelist.net/anime/16706/Kami_nomi_zo_Shiru_Sekai__Megami-hen,8.00,"Having freed a myriad of women from the runaway spirits possessing their hearts, the ""God of Conquest"" Keima Katsuragi is confronted with a new task: find the Jupiter Sisters, the goddesses that sealed Old Hell in the past. Diana, the goddess that resides inside his childhood friend Tenri Ayukawa, explains that they have taken shelter in the hearts of the girls he had assisted previously. Moreover, once Diana and her sisters are reunited, their power can seal the runaway spirits away for good and relieve Keima of his exorcising duties. Though he is initially reluctant to get involved in yet another chore, everything changes when tragedy befalls one of the hosts.

Discovering that the goddesses are being targeted by a mysterious organization known as Vintage, Keima is caught in a race against time to reunite the sisters and rescue the girl who has already fallen prey. With deeper resolve than ever before, Keima works together with demons Elsie and Haqua to recapture the hearts of the girls he had charmed in the past. However, the road ahead is a difficult one, as he is soon met with the consequences of his previous conquests.

[Written by MAL Rewrite]",12,"Jul 9, 2013 to Sep 24, 2013",Summer 2013,"['Comedy', 'Romance', 'Supernatural', 'Harem', 'Otaku Culture', 'Shounen']"
Kara no Kyoukai Movie: Mirai Fukuin,The Garden of Sinners: Future Gospel,https://myanimelist.net/anime/14807/Kara_no_Kyoukai_Movie__Mirai_Fukuin,8.00,"​Shiki Ryougi, Mikiya Kokutou, and Touko Aozaki begin investigating a bomber after they witness a nearby explosion. That same night, Shiki catches a glimpse of the bomber, and as a result, he becomes fixated on her. To get rid of her, the madman plays a game of cat and mouse in attempts to lure her to an empty parking garage. And bombs are not the only thing he has in his arsenal: he also possesses the ability to see the future, and he intends to bring an end to Shiki.

Elsewhere a few days prior, a student at Reien Girls' Academy, Shizune Seo, plans to head home for the summer. However, while exiting a bus, she has a vision of the future involving a nearby stranger's death. While trying to warn the stranger, she meets Mikiya—who succeeds in utilizing Shizune's information effectively.

Subsequently, an employee is sent on a job with his employer's 10-year-old daughter in tow. However, the subject of his investigation turns out to be a ghost from both of their pasts.

Mirai Fukuin tells the stories set during the main timeline of the Kara no Kyoukai films, as well as one set in the future.

[Written by MAL Rewrite]",1,"Sep 28, 2013",,"['Drama', 'Mystery', 'Supernatural']"
Meitantei Conan Movie 15: Chinmoku no Quarter,Detective Conan Movie 15: Quarter of Silence,https://myanimelist.net/anime/9963/Meitantei_Conan_Movie_15__Chinmoku_no_Quarter,8.00,"The momentous day of the opening of the new Tokyo subway, the Touto Line, has come, but a bombing incident puts all celebrations to a halt. The governor of Tokyo is caught in the blast while onboard the train, but he and everyone else present is fortunately saved by the quick thinking and actions of Conan Edogawa.

Intrigued by the incident, Conan researches the governor's political history and discovers that the man was responsible for the destruction of a village in Niigata to build the Kitanosawa Dam. Believing the attack to be related to the construction of the dam, Conan, accompanied by Ran Mouri, Kogorou Mouri, Professor Agasa, Sonoko Suzuki, and the Detective Boys, decides to visit the village and investigate. 

There, they meet a group of locals who lived in the old village before it was torn down. However, just as one mystery leads to another, one of the locals is murdered. Suspecting that something much more sinister is afoot, Conan vows to uncover the truth behind these two incidents before it is too late.

[Written by MAL Rewrite]",1,"Apr 16, 2011",,"['Adventure', 'Comedy', 'Mystery', 'Detective', 'Shounen']"
Shadows House 2nd Season,,https://myanimelist.net/anime/49782/Shadows_House_2nd_Season,8.00,"After the resolution of the debut, Kate and her Doll Emilico have officially become residents of the Shadows House. However, they are under constant vigilance by the Star Bearers—an elite group in charge of the children's wing. In order to escape from their surveillance and the morbid methods they use to keep everyone's loyalty in check, Kate and Emilico must be wary of who to trust and aim to become Star Bearers themselves.

Meanwhile, the Star Bearers have encountered their own problems. A mysterious robed figure dubbed ""Master Robe"" has trespassed and roams around the children's wing. At first, Master Robe is deemed harmless, but more incidents start occurring that endanger the Dolls' lives—all of them pointing to the suspicious individual.

To improve her reputation, Kate decides to solve the mystery herself. Yet, with so few clues and so many suspects, searching for Master Robe and their motive for attacking the mansion proves more challenging than she imagined.

[Written by MAL Rewrite]",12,"Jul 9, 2022 to Sep 24, 2022",Summer 2022,"['Fantasy', 'Mystery', 'Seinen']"
Shokugeki no Souma: San no Sara,Food Wars! The Third Plate,https://myanimelist.net/anime/35788/Shokugeki_no_Souma__San_no_Sara,8.00,"The Moon Festival is Tootsuki Academy's annual gourmet gala, where students compete against each other to earn the most profit through selling their cuisine of choice. But for Souma Yukihira, it is also his first opportunity to challenge the Elite Ten, the supreme council that rules over the academy.  

However, this is only the beginning of Souma's war against the Elite Ten; a nefarious plot is underway that will provide Souma with the challenge he desires but will also shake the very foundations of Tootsuki Academy itself.

[Written by MAL Rewrite]",12,"Oct 4, 2017 to Dec 20, 2017",Fall 2017,"['Gourmet', 'Ecchi', 'School', 'Shounen']"
5-toubun no Hanayome∽,The Quintessential Quintuplets~,https://myanimelist.net/anime/54915/5-toubun_no_Hanayome∽,8.00,Featuring stories from the manga not adapted in the main anime.,2,"Sep 2, 2023 to Sep 9, 2023",,"['Comedy', 'Romance', 'Harem', 'School', 'Shounen']"
