title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Skull Man,The Skull Man,https://myanimelist.net/anime/2161/Skull_Man,6.60,"Otomo City: where freedom and justice have atrophied to the bone; where conspiracy rules the day and death stalks the night... Death in the form of the Skull Man, a literal Grim Reaper whose skeletal grin presages grisly mayhem and murder, even to the monstrous mutants that haunt the city's underworlds! 

To investigate a bizarre slaying, journalist Minagami Hayato and photographer Kiriko Mamiya must stalk this ultimate predator, through a festering cadaver of a city where the corruption flows in rivers as deep and foul as the sins of the reigning elite, and unearth a secret so shocking that an entire city has been turned into a tomb to contain! In a nightmarish necropolis where nothing is as it seems, vengeance comes in the form of a living Death's-Head! 

(Source: Sentai Filmworks)",13,"Apr 29, 2007 to Jul 22, 2007",Spring 2007,"['Action', 'Mystery', 'Supernatural']"
Sounan desu ka?,Are You Lost?,https://myanimelist.net/anime/39456/Sounan_desu_ka,6.60,"After a school trip goes terribly wrong, Homare Onishima, Shion Kujou, Asuka Suzumori, and Mutsu Amatani are left stranded on a deserted island. While Shion, Asuka, and Mutsu are frightened and desperate, Homare seems strangely calm. Fortunately for the group, this isn't the first time she's been stranded! Homare spent her childhood training with her survivalist father all over the world, climbing cliffs, trapping prey, building shelters, and obtaining valuable nutrition from moose testicles. To Homare, surviving on an uninhabited island with a slim chance of rescue is child's play. The only problem is the other three.

As Homare shamelessly guides her classmates through the finer points of survival, including drinking fish blood and eating cicadas, the girls start to realize that being stranded might not be as bad as they had imagined.

[Written by MAL Rewrite]",12,"Jul 2, 2019 to Sep 17, 2019",Summer 2019,"['Adventure', 'Comedy', 'CGDCT', 'Survival', 'Seinen']"
Strike Witches: 501 Butai Hasshin Shimasu!,Strike Witches: 501st JOINT FIGHTER WING Take Off!,https://myanimelist.net/anime/38004/Strike_Witches__501_Butai_Hasshin_Shimasu,6.59,"Yoshika Miyafuji joins the 501st Joint Fighter Wing, a defense unit specializing in taking down alien beings known as the Neuroi. However, in days of no invasion, she and the members of the unit are taking down day to day tasks like cooking and laundry.

(Source: MAL News)",12,"Apr 10, 2019 to Jun 26, 2019",Spring 2019,"['Comedy', 'Sci-Fi', 'CGDCT', 'Military', 'Shounen']"
Teekyuu 8,Teekyu 8,https://myanimelist.net/anime/33811/Teekyuu_8,6.60,Eighth season of the Teekyuu anime series.,12,"Oct 5, 2016 to Dec 21, 2016",Fall 2016,"['Comedy', 'Shounen']"
Tekken: Blood Vengeance,,https://myanimelist.net/anime/10702/Tekken__Blood_Vengeance,6.60,"High school student Ling Xiaoyu is recruited by Anna Williams of G Corporation to transfer to Kyoto University and gather information on a student named Shin Kamiya. Meanwhile, Jin Kazama, the current head of the Mishima Zaibatsu, sends Alisa Bosconovitch to the university for the same mission. Though they do not know each other's true motives, Xiaoyu and Alisa become close friends. However, their friendship is put to the test when Shin is captured by an unknown assailant.

(Source: ANN)",1,"Jul 26, 2011",,"['Action', 'Fantasy', 'Sci-Fi', 'Supernatural', 'Martial Arts']"
Tennis no Oujisama: Message in a Bottle,,https://myanimelist.net/anime/29697/Tennis_no_Oujisama__Message_in_a_Bottle,6.60,"The Rikkai University-Affiliated Middle School's Boys' Tennis Team stumbles upon a strange bottle. Inside, a cryptic message asks for the recipient to add another item to the bottle and toss it back into the river. Having broken the container to read the note, the team puts it back together with tape and includes a few extra items before sending it on the long journey back to its owner. However, the bottle ends up washing ashore elsewhere, and the tennis team from Seishun Academy finds it instead.

[Written by MAL Rewrite]",1,"Dec 22, 2009",,"['Comedy', 'School', 'Shounen']"
To Heart,,https://myanimelist.net/anime/472/To_Heart,6.60,"For as long as Akari can remember, she and Hiroyuki have always been friends. But with time, everything changes, and her feelings have turned into something more. As a new semester of high school begins, will the two childhood friends come closer together or drift further apart? Join Hiroyuki, Akari and all their friends—the bubbly Shiho, the quiet Serika, the lovely Kotone, and more—in this heartwarming tale of love, relationships and friendship!

(Source: RightStuf)",13,"Apr 2, 1999 to Jun 25, 1999",Spring 1999,"['Drama', 'Romance', 'Harem', 'School']"
Toji no Miko: Kizamishi Issen no Tomoshibi,Katana Maidens: Tomoshibi,https://myanimelist.net/anime/40901/Toji_no_Miko__Kizamishi_Issen_no_Tomoshibi,6.60,"Since ancient times, shrine maidens who wield swords have been exorcising ""aratama,"" strange existences that threaten the human world. These young women who wear school uniforms and a sword are called ""Toji,"" and they serve as an official unit within the police force as a ""special religious service police squad."" The government authorizes the Toji to wear swords and serve as government officials, and the government has set up five schools throughout the country for the girls to attend. In the spring, the five schools send their best Toji to compete in a tournament. As the tournament comes closer, all of the representatives rigorously train themselves in order to get stronger and improve their skills.

(Source: ANN)",2,"Oct 25, 2020 to Nov 29, 2020",,"['Action', 'Fantasy']"
Toriko: Barbarian Ivy wo Hokaku Seyo!,,https://myanimelist.net/anime/11787/Toriko__Barbarian_Ivy_wo_Hokaku_Seyo,6.60,Special shown at the Jump Super Anime Tour in 2010.,1,"Oct 23, 2010",,"['Action', 'Adventure', 'Comedy', 'Gourmet', 'Super Power', 'Shounen']"
Tsukumo,Possessions,https://myanimelist.net/anime/14853/Tsukumo,6.60,"One night during the 18th century, deep in the mountains, a man loses his way and comes across a small shrine. As he enters, the space transforms into a room of a different world.

(Source: Annecy)",1,"Jun 4, 2012",,"['Supernatural', 'Historical']"
Uchuu Kazoku Carlvinson,,https://myanimelist.net/anime/4533/Uchuu_Kazoku_Carlvinson,6.60,"When a motley band of traveling performers has a deep-space collision with another spacecraft, they find that the sole survivor of the other craft is a humanoid infant. They decide to raise the child as their own on the nearest planet as they wait for other members of the girl's race to come and find her.

(Source: AniDB)",1,"Dec 21, 1988",,"['Comedy', 'Fantasy', 'Sci-Fi', 'Childcare']"
Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,,https://myanimelist.net/anime/6748/Yoku_Wakaru_Gendai_Mahou__Cruncha_Cruncha_Cruncha,6.60,"An extra episode which takes place in the middle of the TV series.

Yumiko thinks that Misa isn't teaching Koyomi magic properly, since Koyomi can still only summon washbasins. Yumiko decides to teach her Classical Magic, since Misa's teaching of Modern Magic doesn't seem to be helping Yumiko.

(Source: Wikipedia)",1,"Jun 14, 2009",,['Comedy']
Youkai Watch,Yo-kai Watch,https://myanimelist.net/anime/19157/Youkai_Watch,6.60,"Primary school student Keita Amano's curiosity is as innocent as any other child's his age. But when one day he decides to venture deeper into the forest, he encounters a small and mysterious capsule. Out from its depths comes Whisper. After 190 years of imprisonment, this ghost-like creature is glad that someone has been kind enough to set him free. He decides to reward Keita by becoming his guardian against supernatural forces. Whisper is one of many Youkai that exist in the world, and provides Keita with a special Youkai Watch, which enables him to see and interact with all the other Youkai.

Youkai Watch follows Keita, Whisper and the cat spirit Jibanyan as they encounter Youkai, befriend them, fix all the trouble that they so often cause, and, with the help of the watch, use the powers of previously encountered Youkai to aid them. Young Keita may have been just an ordinary primary school student when he first encountered the Youkai, but the many adventures that follow his discovery provide him with invaluable experiences and precious life lessons that help him grow.",214,"Jan 8, 2014 to Mar 30, 2018",Winter 2014,"['Comedy', 'Supernatural', 'Mythology', 'Kids']"
Sky Girls OVA,,https://myanimelist.net/anime/1480/Sky_Girls_OVA,6.59,"In the near future, Earth is at war with aliens called Worms. The war leaves the population of Earth decimated, with young men the main casualties. The Worms were beaten back but their re-emergence heralds the creation of a mecha unit called the Sonic Divers, piloted by 3 young girls to counter this threat.

(Source: ANN)",1,"Aug 25, 2006",,"['Sci-Fi', 'Mecha', 'Military']"
Star Ocean EX,,https://myanimelist.net/anime/1005/Star_Ocean_EX,6.59,"Claude C. Kenni, a crewmember on the spaceship Calnus and son of the commander of the ship, is transported to Expel, a backwards planet with swords and magic. He teams up with Rena Lanford, who thinks he is the legendary Warrior of Light, and other characters to investigate the Sorcery Globe, a meteorite that has been causing problems all over the world. 

(Source: ANN)",26,"Apr 3, 2001 to Sep 25, 2001",Spring 2001,"['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']"
Sword Art Online II: Sword Art Offline II,Sword Art Offline II,https://myanimelist.net/anime/28063/Sword_Art_Online_II__Sword_Art_Offline_II,6.59,BD/DVD specials.,9,"Oct 22, 2014 to Jun 24, 2015",,['Comedy']
Tide-Line Blue,,https://myanimelist.net/anime/473/Tide-Line_Blue,6.59,"The catastrophe, ""Hammer of Eden,"" resulted in the loss of six billion lives and the flooding of 90% of the land. The New United Nations were formed to pursue peace on the ruined lands 14 years later. Keel is a boy living in a town called Yabitsu, an area which prospered due to the energy from the nuclear generator brought by the catastrophe. His next kin, Aoi, is the secretary general of the New United Nations. She views the catastrophe as an opportunity to create a new world in which nations can help one another overcome differences in races and religions. However, her efforts to realise that vision fail because of the unwillingness of the nations to change. Gould, a military officer, feels that the only way to make an order is through the military. Using Ulysses, a nuclear submarine, along with his crew, including Keel's brother Tean, Gould carries out a coup to declare war against the New United Nations in his attack on Yabitsu.

(Source: ANN)",12,"Jul 7, 2005 to Sep 29, 2005",Summer 2005,"['Action', 'Adventure', 'Drama', 'Military']"
Tokyo Underground,,https://myanimelist.net/anime/175/Tokyo_Underground,6.59,"Under the capital city of Tokyo, Japan, there exists a large, vast, and unknown world known as Underground. There, people known as Elemental Users exist; people who have the ability to control the elements: Fire, Water, Lightning, Magnetism, Freeze, etc. Meet Rumina Asagi and his best friend Ginnosuke Isuzu, two average high school freshmen who reside in Tokyo. When they meet Gravity User, Chelsea Rorec, and the Miko of Life, Ruri Sarasa, their whole lives change into one big adventure.

(Source: ANN)",26,"Apr 2, 2002 to Sep 24, 2002",Spring 2002,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Super Power', 'Shounen']"
Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,,https://myanimelist.net/anime/7330/Tottoko_Hamtarou_Movie_2__Ham-Ham_Hamuuja_Maboroshi_no_Princess,6.59,"Lately, Hamtaro has been having a strange dream. In the dream, a beautiful princess hamster tearfully asks for help. Hamtaro can’t forget about her, even when he’s awake. One winter day, Laura talks to Hamtaro. She tells him that everyone in the family is going home to her father’s hometown. When Hamtaro tells his friends about it, Maxwell pulls out a Ham-Ham source book. It’s a book on old hamster history. 

According to the book, there is a “homeland” for hamsters called “Hamja Kingdom”. When the Ham-Hams build a sand castle and recite a spell exactly the way it is written in the book, they are whooshed to the Kingdom. When at last the hamsters reach the bustling Hamja Kingdom of hamsters, the popular King Hamja, the Mini-Hams that they’ve met before in Ham-Ham Land, and many jar spirits called the Mo-Hams appear. A parade begins merrily with singing and dancing! But, the bad magic cat “Sabakunya” appears suddenly, riding the giant sheep monster “Mee Mee”, and starts to trample the town. What a disaster! 

The Ham-Hams flee underground. The Ham-Hams are told of the state of the Kingdom and find that Sabakunya has snatched the King’s daughter, Princess Shera, and is pressing her into marriage on the Kingdom’s Founding Day. Sabakunya is trying to take over the country. Something clicks in Hamtaro’s mind. Princess Shera is without a doubt the princess who appeared in his dreams! Hamtaro wants very much to run to the castle where Sabakunya is, and so he and the Ham-Hams enter the castle. In the castle, they encounter danger after danger, and Hamtaro, pursued by Sabakunya’s henchmen, is separated from others.",1,"Dec 14, 2002",,"['Adventure', 'Comedy', 'Kids']"
Touch 2: Sayonara no Okurimono,,https://myanimelist.net/anime/2492/Touch_2__Sayonara_no_Okurimono,6.59,"Compilation movie of the second year of the Touch timeline. Plotwise, the movie doesn't have much to do with the series second year.

(Source: AniDB)",1,"Dec 13, 1986",,"['Drama', 'Romance', 'Sports', 'Team Sports']"
Wellber no Monogatari: Sisters of Wellber,,https://myanimelist.net/anime/2032/Wellber_no_Monogatari__Sisters_of_Wellber,6.59,"10 years since the great war, tensions were mounting within the country of Wellber, which was barely capable of keeping peace, as war could commence at any time with its neighboring country, Sangatras. In order to avoid warfare, the king of Wellber, Haidel planned on marrying off his daughter, Princess Rita, to Sangatras` Prince Guernia.

However, Rita stabbed her groom to be and ran away. Infuriated, Sangatras` King Ranbahnhof threatens to wage war unless Rita is captured and publicly executed within 14 days. In order to avoid the worst case scenario, Rita decides to head for the neutral country of Greedom.

Meanwhile, the woman thief Tina sneaks into Castle Wellber, seeking its treasures, when she happens to witness the stabbing of Guernia by Rita.
Whether it be by coincidence or necessity, Tina receives information that the ""Wasp Man"" she was after is in Greedom, her sworn enemy who took the life of her parents.

Tina agrees to become Rita`s bodyguard as they head out to Greedom. Shouldering their fate and destiny, the two meet, leave, and set out on their journey. What awaits them is war or peace, vengeance or death...

(Source: AniDB)",13,"Apr 4, 2007 to Jun 27, 2007",Spring 2007,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical']"
Wo Jia Da Shixiong You Dian Kaopu,What's Wrong with My Big Brother,https://myanimelist.net/anime/50400/Wo_Jia_Da_Shixiong_You_Dian_Kaopu,6.59,Third season of Wo Jia Da Shixiong Naozi You Keng.,13,"Jan 6, 2023 to Mar 24, 2023",,"['Action', 'Adventure', 'Comedy', 'Historical', 'Martial Arts']"
Xiyou Ji: Dasheng Guilai,Monkey King: Hero Is Back,https://myanimelist.net/anime/32534/Xiyou_Ji__Dasheng_Guilai,6.59,"Legend tells of the all-powerful Monkey King, who was unmatched in combat, and walked freely through Heaven, Earth, and Hell. 

After breaking some of the most important rules set by the Gods, he is imprisoned in an ice cage under the mountains, bound by the only powers able to control him. 

Without the great Monkey King, darkness falls across China. While fleeing from the monsters that have attacked his village, a small boy hides in the mountains as his only place of safety, and finds a strange icy pillar bound in chains. He touches the ice, breaking the spell, and begins the events of the movie Monkey King: Hero is Back.",1,"Jul 10, 2015",,"['Adventure', 'Fantasy', 'Supernatural', 'Historical', 'Martial Arts']"
Xue Yu Xin,Blood and Heart: The Legendary Life of a Japanese Youth in China,https://myanimelist.net/anime/51549/Xue_Yu_Xin,6.59,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,12,"Nov 2, 2022 to Jan 11, 2023",,"['Drama', 'Historical']"
You Shou Yan,Fabulous Beasts,https://myanimelist.net/anime/54974/You_Shou_Yan,6.61,"In the wake of scientific advancement, the once majestic mythological animals can't be compared to the olden days now. The mythological animal Sibuxiang received orders to descend to the mortal world and to help out other mythological animals in dire straits wandering the human world. In the secular world, he met his old colleague Pixiu in a tight spot, his drinking buddy Tuye down in his luck, and the gold and silver Jue brothers who were demoted to the mortal world... what kind of stories will happen between them?

(Source: AC.QQ, translated)",12,"Apr 14, 2023 to Jun 23, 2023",,"['Comedy', 'Fantasy']"
Ys: Tenkuu no Shinden - Adol Christine no Bouken,Ys II: Castle in the Heavens,https://myanimelist.net/anime/1277/Ys__Tenkuu_no_Shinden_-_Adol_Christine_no_Bouken,6.59,"Now that Adol Christen has saved the land of Esteria from the evil priest Dark Fact, Adol and the two priestesses travel to the floating land of Ys, where evil has an even greater influence on the people and no one has hope. The future of Ys falls to Adol, heir to the powers of the priests and the only one who can show the people of Ys the truth about their world. But, as Adol's power grows, he may be the one who will save Ys—or destroy it.",4,"Dec 16, 1992 to Jul 21, 1993",,"['Adventure', 'Drama', 'Fantasy', 'Mythology']"
Yu☆Gi☆Oh! Hikari no Pyramid,Yu-Gi-Oh!: The Movie,https://myanimelist.net/anime/1894/Yu☆Gi☆Oh_Hikari_no_Pyramid,6.59,"Anubis, an ancient Egyptian evil that was defeated by Yugi's alter ego centuries ago, has returned to exact revenge. Wielding the power of the Eighth Millennium Item, Anubis is determined to destroy Yugi and take over the world.

(Source: ANN)",1,"Aug 13, 2004",,"['Adventure', 'Comedy', 'Fantasy', 'Strategy Game', 'Shounen']"
Kasumin,Mistin,https://myanimelist.net/anime/27721/Kasumin,6.60,"Haruno Kasumi is a fourth-grader. Her parents are zoologists who went over to Africa to carry out their research studies. In order to see off her parents, Kasumi arrived at Kasumi Town. In the middle of the town lies an enormous mansion surrounded by the forest. The mansion belongs to the Kasumi household, the family in which Kasumi will be lodging in and taken care of. There is a mysterious aura about the mansion and Kasumi discovers a series of talking appliances. The Kasumi family refers to these creatures as ""Henamon"". In return for living in with the family, Kasumi will be helping out with the household chores such as cooking and washing. Surrounded by various interesting characters, Kasumi begins a new chapter in her life.

(Source: ANN)",26,"Oct 13, 2001 to Apr 6, 2002",Fall 2001,"['Fantasy', 'Kids']"
Kinkyuu Hasshin Saver Kids,Emergency Departure Rescue Kids,https://myanimelist.net/anime/4504/Kinkyuu_Hasshin_Saver_Kids,6.59,"Matsugorou is a vile doctor who plots out a plan to take over the world by commanding his own robotic army. The only chance the world has is a group of three brothers that make up a team called the Emergency Departure Saver Kids.

(Source: ANN)",50,"Feb 19, 1991 to Feb 18, 1992",Winter 1991,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Mecha']"
Kitty's Paradise,Hello Kitty's Paradise,https://myanimelist.net/anime/4023/Kittys_Paradise,6.59,"Hello Kitty and her twin sister Mimi (aka Mimmy) are in kindergarten and have regular adventures ""over the rainbow"" (in their imaginations) or around their home and neighborhood.",16,"Apr 6, 1994 to Sep 28, 1994",Spring 1994,"['Fantasy', 'Kids']"
Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,YU-NO: A Girl Who Chants Love at the Bound of This World,https://myanimelist.net/anime/34620/Kono_Yo_no_Hate_de_Koi_wo_Utau_Shoujo_YU-NO,6.59,"Takuya Arima is a young student whose father, a historian who has conducted various researches, disappeared recently. During a summer vacation Takuya receives a peculiar package from his missing father, along with a letter containing information about the existence of various parallel worlds. At first Takuya doesn't take it seriously, but soon he realizes that he possesses a device that allows him to travel to alternate dimensions. Is his father alive, after all? If so, where is he?

(Source: VNDB)",26,"Apr 2, 2019 to Oct 1, 2019",Spring 2019,"['Drama', 'Sci-Fi']"
Lupin III: Napoleon no Jisho wo Ubae,Lupin III: Napoleon's Dictionary,https://myanimelist.net/anime/1423/Lupin_III__Napoleon_no_Jisho_wo_Ubae,6.59,"Lupin has a lively time of it this time in a classic car race from Madrid to Paris. The race prize is Napoleon's dictionary, which contains the key to the Treasure of the Empire, something that just about everybody seems to be after. Lupin and his buddies take off after the prize, pursued not only by the perennial Inspector, but also by an army of secret agents from around the world. Classic cars and state-of-the-art weapons heighten the speed and thrills of this adventure.

(Source: AniDB)",1,"Aug 9, 1991",,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast', 'Seinen']"
Mahou Sensei Negima!: Introduction Film,,https://myanimelist.net/anime/3948/Mahou_Sensei_Negima__Introduction_Film,6.59,"Before the beginning of the series, three OVAs were produced for the sole purpose of introducing the characters. The first two were released on DVD bundled with two drama CDs, with the third being sold separately. It is unknown if these will ever be released outside of Japan.

The first OVA is a re-enactment of the first chapter, where Negi first learns of his job as a teacher and is introduced to the students of Mahora Academy 2-A. It ends with profiles of the Baka Rangers (Asuna, Makie, Yue, Ku Fei and Kaede) as well as Ayaka. Asuna is the only girl in the class that doesn't have romantic feelings for Negi.

The second OVA is a re-enactment of the ""love potion"" incident of chapter 2, with profiles at the end of Nodoka, Konoka, the cheerleaders (Misa, Madoka, Sakurako) as well as Kazumi.

The third OVA is a re-enactment of chapter 13: Negi's Mahora tour with the Narutaki twins. The tour shows Negi to several of the students (Yuna, Akira, Chao, Satsuki, Satomi, Chizuru, Natsumi, Zazie) as well as others that he ends up missing (Sayo, Evangeline, Chachamaru, Chisame, Misora, Ako). After being chewed out by Haruna for completely skipping her, a final scene introduces Setsuna and Mana, keeping watch from something on campus.

(Source: Wikipedia)",3,"Aug 25, 2004 to Mar 24, 2005",,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi', 'Harem']"
Mahoutsukai Sally 2,,https://myanimelist.net/anime/3875/Mahoutsukai_Sally_2,6.60,"During Sally's coronation ceremony in the magic world, she hears her human friends back on Earth are in trouble. Despite the warnings from her parents, she escapes to Earth to help her friends. Because she was caught using magic in front of humans, she had to erase her friends' memories. Now Sally will remain on Earth so she can regain Sumire and Yoshiko's friendship while helping other humans in trouble.

This is a sequel and reboot of the original series.",88,"Oct 9, 1989 to Dec 22, 1990",Fall 1989,"['Comedy', 'Mahou Shoujo', 'Shoujo']"
Majokko Tsukune-chan,,https://myanimelist.net/anime/2457/Majokko_Tsukune-chan,6.59,"In this surreal comedy, the witch Tsukune-chan travels the countryside doling out just deserts, be they good or bad.

(Source: AniDB)",6,"Aug 24, 2005 to Jan 25, 2006",,"['Comedy', 'Gag Humor', 'Seinen']"
Maken-Ki! OVA,,https://myanimelist.net/anime/11209/Maken-Ki_OVA,6.59,OVA episodes bundled with the 8th and 11th volumes of the manga.,2,"Mar 1, 2012 to Sep 25, 2013",,"['Action', 'Ecchi', 'Harem', 'Martial Arts', 'School', 'Super Power']"
Mars Red,,https://myanimelist.net/anime/41265/Mars_Red,6.59,"In the year 1923, a vampire crisis takes Tokyo by storm. Provoked by the illegal trade of ""Ascra,"" an artificial blood source, the population of vampires begins to rapidly increase within the city. Under orders from Lieutenant General Sounosuke Nakajima, the Special Forces Unit 16 gathers vampires within the military to create a new undercover vampire-hunting unit known as Code Zero.

Leading the unit is Colonel Yoshinobu Maeda. Responsible for locating the source of the Ascra trade as well as capturing and killing vampires, he is pressured into producing fruitful results amidst the growing criticism that threatens to decommission the unit. To make matters worse, the vampires within the unit are struggling to grasp their newfound powers and identities now that they are no longer human. With the world at odds against them, the members of Code Zero must find a way to curb the crisis or otherwise fall victim to their own demonic natures.

[Written by MAL Rewrite]",13,"Apr 6, 2021 to Jun 29, 2021",Spring 2021,"['Action', 'Supernatural', 'Adult Cast', 'Historical', 'Military', 'Vampire']"
Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,,https://myanimelist.net/anime/8245/Metal_Fight_Beyblade_vs_Taiyou__Shakunetsu_no_Shinryakusha_Sol_Blaze,6.59,"It's summer vacation. In front of Ginga and Co, who are excited about a Beyblade tournament, Helios, a mysterious youth, stands in their way. In his hands, he possesses ""Sol Blaze"", a Beyblade that has been passed down since ancient times. As intense battle between Ginga vs. Helios unfolds, extreme weather develops throughout the world.

(Source: ANN)",1,"Aug 21, 2010",,"['Adventure', 'Comedy', 'Sports', 'Kids']"
Nokemono-tachi no Yoru,The Tale of Outcasts,https://myanimelist.net/anime/52274/Nokemono-tachi_no_Yoru,6.59,"Wisteria is an orphan girl living in a corner of the British Empire at the end of the 19th century. Her life is desolate and bleak–until she encounters Marbas, a powerful but equally lonely immortal being with a furry appearance, hounded by hunters. Together, Wisteria and Marbas roam the Empire–populated by humans and human-like beasts–in search of a place where they can live together in peace. 

(Source: Seven Seas Entertainment)",13,"Jan 8, 2023 to Apr 2, 2023",Winter 2023,"['Action', 'Fantasy', 'Anthropomorphic', 'Historical', 'Shounen']"
Perman,,https://myanimelist.net/anime/6303/Perman,6.59,"After Mitsuo receives a mask from a retiring superhero, he becomes Paaman.

(Source: AniDB)",54,"Apr 2, 1967 to Apr 14, 1968",Spring 1967,"['Adventure', 'Comedy']"
Project BLUE Chikyuu SOS,Project Blue Earth SOS,https://myanimelist.net/anime/1247/Project_BLUE_Chikyuu_SOS,6.59,"In this exhilarating series paying homage to classic 50s era science fiction, the disappearance of revolutionary G-Reaction engines is but the beginning of the ghastly end for mankind. 

While deranged alien forces prepare a fleet of flying saucers to the invasion of all invasions, teenage geniuses Penny Carter and  Billy Kimura join forces with a clandestine secret alliance to save humanity from the extra-terrestrial helmet worms and their tentacles of doom! 

Avoiding alien attacks and dodging disintegration rays won't be easy, but these courageous kids will have help from above as Ace pilot James and his mentor Cpt. Clayton enter the fray to stave off a threat incomprehensible to mere mortals! 

(Source: DVD)",6,"Jul 2, 2006 to Dec 3, 2006",Summer 2006,"['Adventure', 'Comedy', 'Sci-Fi']"
Ranma ½: 1994 Music Calendar,,https://myanimelist.net/anime/10823/Ranma_½__1994_Music_Calendar,6.58,"Series clips shown along with the music that freeze-frames when a new move is shown. The writing at the bottom says ""Anything-Goes Martial Arts Technique/Trick Picture Scroll"". This was put out by the KAC (Kitty Animation Circle), and so it wasn't commercially available in stores.

(Source: furinkan.com/ranma/anime/specials.html)",1,1993,,"['Comedy', 'Slice of Life', 'Martial Arts']"
Ring ni Kakero 1: Nichibei Kessen-hen,Ring ni Kakero 1 Episode: The Pacific War,https://myanimelist.net/anime/1771/Ring_ni_Kakero_1__Nichibei_Kessen-hen,6.59,"Immediately after Ryuuji Takane won the Champion Carnival, the U.S. Junior Champion Black Shaft appeared, and challenged the best Japan has to offer, just before the World Tournament is about to happen. Now Ryuuji, Takeshi Kawai, Kazuki Shinatora, Ishimatsu Katori, and Superstar Jun Kenzaki have to prove to not only Black Shaft, but the world, that they are truly world-class boxers before the World Tournament starts. But Shaft is not recruiting boxers for his challenge, but instead gets a life-timer criminal from Death Row, the leader of the Great Angels, one of the toughest gangs in America, a mysterious woman, and the ""Dark Emperor of the South"". Also, Shaft negotiates with Don Juliano, the Italian Junior Champion, just in case...

(Source: ANN)",12,"Apr 6, 2006 to Jun 12, 2006",Spring 2006,"['Action', 'Sports', 'Combat Sports', 'Shounen']"
Rolling☆Girls,The Rolling Girls,https://myanimelist.net/anime/25867/Rolling☆Girls,6.59,"In a dystopian future where Japan's political organization has crumbled after the Great Tokyo War, Japan is broken up into 10 independent nations, with each nation controlled by a gang led by a ""Best,"" a human-proclaimed prophet with destructive superpowers. Nozomi Moritomo is a ""Rest""—a normal girl that has just started out as a rookie in the local gang. She wants to help the Best Masami Utoku, her childhood friend and role model, in the ongoing territorial dispute. 

When Masami becomes severely injured and unable to fight, Nozomi decides to go on a mission to complete the requests sent to Masami from all over Japan. Along the way, she meets Yukina Kosaka, a shy girl with no sense of direction; Ai Hibiki, an upbeat girl who loves eating; and Chiaya Misono, a quiet and mysterious girl that wears a gas mask. Together, the four girls travel all over the country on their motorcycles while getting involved in territorial wars, disagreements, and even suspicious conspiracies.

[Written by MAL Rewrite]",12,"Jan 11, 2015 to Mar 29, 2015",Winter 2015,"['Action', 'Adventure', 'Sci-Fi', 'CGDCT', 'Super Power']"
.hack//Liminality,,https://myanimelist.net/anime/299/hack__Liminality,6.59,"While playing the newly released MMORPG ""The World,"" Minase Mai and Tomonari Kasumi collapse in the real world and are sent to the hospital after hearing a mysterious sound. Only Mai recovers, while her friend Kasumi slips into a mysterious coma. Mai is later approached by the creator of ""The World,"" Tokuoka Junichiro, who unveils to her that, just like her friend, six other players across the country also collapsed while playing ""The World"" and are now in mysterious comas. What exactly is ""The World,"" what is this mysterious sound Mai keeps on hearing, and why are people slipping into comas from this game? Minase, Junichiro, and their acquaintances set off to get to the bottom of this problem before any further harm happens.

[Written by MAL Rewrite]",4,"Jun 20, 2002 to Apr 10, 2003",,"['Mystery', 'Video Game']"
12-sai.: Chicchana Mune no Tokimeki 2nd Season,,https://myanimelist.net/anime/33419/12-sai__Chicchana_Mune_no_Tokimeki_2nd_Season,6.59,"The story begins with Hanabi, a sixth-grade girl who is neither an adult nor a child. She deals with issues such as accidentally witnessing her homeroom teacher kissing, and worrying about experiencing physiological changes before her friends. The series depicts a 12-year-old girl's innocent worries and first love.

(Source: ANN)",12,"Oct 3, 2016 to Dec 19, 2016",Fall 2016,"['Romance', 'School', 'Shoujo']"
