title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Nagasarete Airantou,,https://myanimelist.net/anime/1722/Nagasarete_Airantou,7.22,"Ikuto Touhohin just had a fight with his old man, one that led him to make a rash decision to run away from home. He boards a ship, deciding to take a vacation, but the ship is suddenly hit by a huge storm—one that sends Ikuto overboard! When he regains consciousness, he realizes he is still alive on some island. An isolated island. An isolated island with nothing but girls. Beautiful girls. Stranded on an island with only girls, no electricity, gas, radio, television, like he was back in the stone age.

(Source: AniDB)",26,"Apr 5, 2007 to Sep 27, 2007",Spring 2007,"['Comedy', 'Fantasy', 'Romance', 'Ecchi', 'Harem', 'Shounen']"
Needless,,https://myanimelist.net/anime/6030/Needless,7.22,"At the onset of World War III, nobody could have predicted the effect it would have on Japan. While it had officially ended fifty years ago in 2150, its battles still persist. Large, mysterious areas known as ""Blackspots"" appeared across the country, filled with the contaminated ruins of cities and countrysides. Those inside were trapped to halt the spread of contamination, and their powers began to mutate—be they shapeshifters, pyromancers, or controllers of gravity itself—they all became known as the Needless.

Adam Blade is one such Needless, possessing remarkable regenerative abilities and incredible strength. In order to restore peace to a war-torn Japan, he and his allies must fight together to rise against a heinous research group by the name of Simeon.",24,"Jul 3, 2009 to Dec 11, 2009",Summer 2009,"['Action', 'Comedy', 'Sci-Fi', 'Ecchi', 'Super Power', 'Seinen']"
Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,Wolf Girl & Black Prince OVA,https://myanimelist.net/anime/28299/Ookami_Shoujo_to_Kuro_Ouji__Gishinanki_–_Happening_Kiss,7.22,"It is Kyouya Sata's 17th birthday, and it seems Erika Shinohara has forgotten about her beloved boyfriend's important day. Even Erika's best friend, Ayumi Sanda, appears to be unaware as she asks Kyouya to tutor her after school. However, behind the scenes, Erika is preparing a surprise in Kyouya's apartment and has assigned Ayumi the job of distracting him. Not everything goes as planned, though, as in front of Kyouya's home, an unlucky accident sets Erika into a complete frenzy—meaning Kyouya now has to find a way to calm down his oddball girlfriend.

[Written by MAL Rewrite]",1,"Apr 24, 2015",,"['Comedy', 'Romance', 'School', 'Shoujo']"
Osomatsu-san: Ouma de Kobanashi,,https://myanimelist.net/anime/34238/Osomatsu-san__Ouma_de_Kobanashi,7.22,New Osomatsu-san special.,1,"Dec 13, 2016",,"['Comedy', 'Sports', 'Gag Humor', 'Parody']"
Planetarian: Snow Globe,,https://myanimelist.net/anime/40778/Planetarian__Snow_Globe,7.22,"The new OVA will feature the prequel short story ""Snow Globe,"" which debuted as part of a light novel volume that bundled with a limited-edition version of the original PC game.",1,"Jan 20, 2021",,"['Drama', 'Sci-Fi']"
Saber Marionette J Again,,https://myanimelist.net/anime/1191/Saber_Marionette_J_Again,7.22,"Lime, Cherry, and Bloodberry, female-like androids called marionettes, have returned to Otaru`s side. The somewhat reformed marionettes of Faust (Tiger, Luchs, and Panther) are sent to stay with Otaru and friends to learn more about being human. Enter a seventh marionette named Marine, who has a mysterious power -- and they all possess the special maiden circuit that allows a marionette to feel emotions!

(Source: AniDB)",6,"Nov 25, 1997 to Jun 25, 1998",,"['Action', 'Comedy', 'Romance', 'Sci-Fi', 'Harem', 'Mecha']"
Selector Infected WIXOSS,,https://myanimelist.net/anime/22273/Selector_Infected_WIXOSS,7.22,"Things are not always what they seem. This is especially true for Ruuko Kominato, when she receives a deck of cards for the popular card game WIXOSS, only to find a girl trapped inside her LRIG, or avatar card. Upon meeting others in the same situation, Ruuko discovers that she has now become a ""Selector,"" a player in a special version of WIXOSS where girls can battle each other for a chance to have their deepest desires come true. However, there is a catch. In contrast to the glory that awaits them after their victories, there is a cruel fate: if they lose three times, their lives will be destroyed.

In an ominous game filled with lies and deceit, Ruuko and her newfound friends must uncover the secrets behind WIXOSS and realize what is truly most important to them before it is too late.

[Written by MAL Rewrite]",12,"Apr 4, 2014 to Jun 20, 2014",Spring 2014,"['Suspense', 'High Stakes Game', 'Psychological', 'Strategy Game']"
Shin Chou Kyou Ryo: Condor Hero II,Legend of the Condor Hero II,https://myanimelist.net/anime/960/Shin_Chou_Kyou_Ryo__Condor_Hero_II,7.22,Continuation of Legend of the Condor Hero.,26,"Jan 30, 2005 to Sep 2, 2006",Winter 2005,"['Adventure', 'Drama', 'Romance', 'Historical']"
Accel World,,https://myanimelist.net/anime/11759/Accel_World,7.22,"Haruyuki Arita is an overweight, bullied middle schooler who finds solace in playing online games. But his life takes a drastic turn one day, when he finds that all his high scores have been topped by Kuroyukihime, the popular vice president of the student council. She then invites him to the student lounge and introduces him to ""Brain Burst,"" a program which allows the users to accelerate their brain waves to the point where time seems to stop. Brain Burst also functions as an augmented reality fighting game, and in order to get more points to accelerate, users must win duels against other players. However, if a user loses all their points, they will also lose access to Brain Burst forever.

Kuroyukihime explains that she chose to show Haruyuki the program because she needs his help. She wants to meet the creator of Brain Burst and uncover the reason of why it was created, but that's easier said than done; to do so, she must defeat the ""Six Kings of Pure Color,"" powerful faction leaders within the game, and reach level 10, the highest level attainable. After the girl helps Haruyuki overcome the bullies that torment him, he vows to help her realize her goal, and so begins the duo's fight to reach the top.

[Written by MAL Rewrite]",24,"Apr 7, 2012 to Sep 22, 2012",Spring 2012,"['Action', 'Romance', 'Sci-Fi', 'School', 'Video Game']"
Air Movie,Air: The Motion Picture,https://myanimelist.net/anime/713/Air_Movie,7.22,"Centuries ago, Kanna, a princess and the last of a winged race, was held prisoner in a castle as she was feared by the rest of the world. However, when she met a soldier named Ryuuya, she fell in love with him and told him of her wishes to see the outside world and to find her mother. Ryuuya attempted to fulfill these wishes. However, his efforts were in vain as Kanna was sealed in the sky through magic and cursed to be in pain for all eternity.

Hundreds of years later, Yukito, a decendant of Ryuuya, comes to a quiet town one week before their annual festival with hopes that he can make some money. However, when he meets an unusual girl called Misuzu, he is reminded of what his mother once told him—""When you go out on your journey, if you find the winged girl's re-incarnation, you must use your power to set her free.""

Yukito and Misuzu's fates soon become intertwined with each other, with each developing feelings for the other. However when Yukito realizes Misuzu's connection to the past, he must decide on whether to leave, or to attempt to break the curse that has bound Kanna in centuries of pain.

[Written by MAL Rewrite]",1,"Feb 5, 2005",,"['Drama', 'Romance', 'Supernatural']"
Ajin Part 2: Shoutotsu,Ajin: Demi-Human Movie 2: Confront,https://myanimelist.net/anime/30869/Ajin_Part_2__Shoutotsu,7.22,"For high schooler Kei—and for at least forty-six others—immortality comes as the nastiest surprise ever.

Sadly for Kei, such a feat doesn't make him a superhero. In the eyes of both the general public and governments, he's a rare specimen who needs to be hunted down and handed over to scientists to be experimented on for life—a demi-human who must die a thousand deaths for the benefit of humanity.

(Source: Vertical)",1,"May 6, 2016",,"['Action', 'Horror', 'Mystery', 'Supernatural', 'Gore', 'Seinen']"
Akuyaku Reijou nanode Last Boss wo Kattemimashita,"I'm the Villainess, So I'm Taming the Final Boss",https://myanimelist.net/anime/49979/Akuyaku_Reijou_nanode_Last_Boss_wo_Kattemimashita,7.22,"Aileen Lauren Dautriche's life changes forever on the day her engagement with the crown prince Cedric Jeanne Elmir is nullified so he can be together with Lilia Rainworth. The event triggers Aileen's memories from her past life—she has been reincarnated in an otome game as the villainess, who is destined to die in the final act. To prevent her predetermined demise, Aileen has only one option: to court the game's last boss, Claude Jeanne Elmir—the proclaimed ""Demon King"" and Cedric's half-brother—and marry him.

However, it is easier said than done, as Claude distrusts her intentions. Instead of giving up, Aileen adamantly tries to win his heart by helping Claude fulfill his wish: to build peace between humankind and demonic beasts. But time is running out, and it is up to Aileen to change the course of not only her tragic ending but Claude's as well.

[Written by MAL Rewrite]",12,"Oct 1, 2022 to Dec 17, 2022",Fall 2022,"['Comedy', 'Fantasy', 'Romance', 'Isekai', 'Reincarnation', 'Shoujo']"
Amagami SS OVA,Amagami SS Short Animations,https://myanimelist.net/anime/9117/Amagami_SS_OVA,7.22,"According to the official website, two-volume OVA of Amagami SS will be distributed to those who purchase all the volumes of the DVD/Blu-rays of the TV series. The first volume will carry three short episodes of Haruka, Kaoru and Sae. The second volume will contain Ai, Rihoko and Tsukasa’s episodes.",6,"Jun 11, 2011 to Aug 5, 2011",,"['Romance', 'Harem', 'School']"
Boku no Hero Academia: Training of the Dead,My Hero Academia: Training of the Dead,https://myanimelist.net/anime/35459/Boku_no_Hero_Academia__Training_of_the_Dead,7.22,"Returning from their internships, the students of Class 1-A are immediately thrown into more training by their homeroom teacher, Shouta Aizawa. For this exercise, the class will be joining four students from Isamu Academy High School to compete in a survival game. Split up into groups of four, students must either eliminate each other or stay hidden until time runs out to win. 

The training also acts as a reunion between Tsuyu Asui and her friend from middle school, Habuko Mongoose. However, not all the students from Isamu are friendly—Katsuki Bakugou almost instantly picks a fight with Romero Fujimi. The conflict between the two leads Romero to angrily release his Quirk, a gas which zombifies anyone it comes in contact with. How will the remaining students deal with the situation after most of the people around them turn into zombies?

[Written by MAL Rewrite]",1,"Jun 2, 2017",,"['Action', 'School', 'Super Power', 'Shounen']"
Canaan,,https://myanimelist.net/anime/5356/Canaan,7.22,"Oosawa Maria is a Japanese photographer currently working in Shanghai, China. Along with her partner Mino, she searches for potential newsworthy stories throughout the city. When strange events occur at a local festival, Maria and Mino immediately investigate. Quickly, the two are immersed in a battle between unknown masked men and a strange, white-haired woman. Just when Maria is about to be caught in the crossfire, an old friend by the name of Canaan appears and helps Maria escape. But a sinister plot over a deadly virus soon develops, and Canaan learns she must confront her past if she wants any chance at stopping the perpetrator and saving her friends.

[Written by MAL Rewrite]",13,"Jul 4, 2009 to Sep 26, 2009",Summer 2009,"['Action', 'Mystery', 'Sci-Fi', 'Supernatural', 'Adult Cast', 'Super Power']"
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,Code Geass: Akito the Exiled - Memories of Hatred,https://myanimelist.net/anime/15201/Code_Geass__Boukoku_no_Akito_4_-_Nikushimi_no_Kioku_kara,7.22,"While W-0 is away, Leila and the remaining crew at base find themselves surrounded by Britannian Knightmares. Piloting the Vercingetorix, Shin Hyuuga leads the enemy charge, having usurped the position of Grand Master in the Knights of St. Michael. With her core members unavailable, it's up to Leila to protect her comrades, but this may be much tougher than she realizes: a spy lurking among them is finally ready to reveal himself.

Left with no choice but to surrender, Leila arranges a meeting with Shin in order to ensure the safety of her squad. But as negotiations begin to fall apart, Akito and an unexpected ally return in the nick of time to turn things around.

[Written by MAL Rewrite]",1,"Jul 4, 2015",,"['Action', 'Mecha', 'Military']"
Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,,https://myanimelist.net/anime/8363/Crayon_Shin-chan_Movie_11__Arashi_wo_Yobu_Eikou_no_Yakiniku_Road,7.22,"A slapstick comedy going back to the basic, ""laughable"" style of the TV series. One day, the Nohara family was looking forward to having an ultra-rich yakiniku dinner, but they were put on the Wanted List on suspicion of heinous crimes because of a scheme of a mysterious organization named Sweet Boys. The Nohara family must run from Sweet Boys' pursuit but to eat yakiniku for dinner they need to stop escaping and decide to meet the boss of Sweet Boys, who is based in Atami (a hot spring/resort city in Shizuoka Prefecture).

(Source: Manabu Tsuribe)",1,"Apr 19, 2003",,"['Action', 'Adventure', 'Comedy', 'Seinen']"
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Danganronpa 3: The End of Hope's Peak High School - Future Arc,https://myanimelist.net/anime/32189/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Mirai-hen,7.22,"After Makoto Naegi and his fellow survivors escaped Hope's Peak Academy to the world beyond, they soon join the Future Foundation, an organization dedicated to combating despair. Just when all seems to be looking up, Naegi is arrested and tried for betrayal due to defending a malicious group of Remnants of Despair. Standing before all of the Future Foundation executives, he finds himself, along with Kyouko Kirigiri and Aoi Asahina, facing an unknown fate.

The matter at hand only escalates when the organization's supposedly impenetrable security is hacked into by a familiar face: Monokuma. Much to Naegi's horror, the mechanical bear immediately announces the beginning of a new killing game, as moments later, the first victim appears as a signal for despair to resume its brutal conquest.

Naegi, the Super High School-Level Lucky Student, must once again unravel the mystery as his colleagues and friends begin falling around him. However, there are no more class trials; among the 16 desperate participants, there is only one killer—and their death means the end of this infernal game.

[Written by MAL Rewrite]",12,"Jul 11, 2016 to Sep 26, 2016",Summer 2016,"['Action', 'Horror', 'Mystery', 'High Stakes Game', 'Psychological', 'Survival']"
Darwin's Game,,https://myanimelist.net/anime/38656/Darwins_Game,7.22,"High school student Kaname Sudou receives an invitation from a classmate to play Darwin's Game, a mobile game he has never heard of. However, as soon as he opens the application, a green snake suddenly pops out from his phone screen and bites his neck, leaving him unconscious. Waking up in the infirmary without any signs of a snake bite, he is told by the school to take the rest of the day off. Although he is puzzled by what has happened, he dismisses the surreal experience as a hallucination and boards the train home.

Unfortunately, his curiosity gets the better of him and he uses the application once again. As the application appears to be just like any other battle game, Kaname breathes out a sigh of relief and decides to start his first match. However, the pleasant surprise is short-lived, as his in-game opponent unexpectedly appears right in front of him and attempts to hunt him down with a knife.

As he desperately runs for his life, Kaname puts two and two together and realizes that Darwin's Game is not an ordinary game, but rather, it's a brutal fight for survival.

[Written by MAL Rewrite]",11,"Jan 4, 2020 to Mar 21, 2020",Winter 2020,"['Action', 'Mystery', 'Sci-Fi', 'Suspense', 'High Stakes Game', 'Super Power', 'Survival', 'Shounen']"
Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,Doraemon the Movie: Nobita and the Winged Braves,https://myanimelist.net/anime/2654/Doraemon_Movie_22__Nobita_to_Tsubasa_no_Yuusha-tachi,7.22,"Nobita and his friends gathered at Shizuka's house when they heard about the news about missing flocks of bird species. Nobita believed they were taken away by winged creatures and became obsessed on flying on his own. He created mechanical wings and upon the experiment he encountered an actual winged creature flying out of a time-space distortion. Upon helping him whose name is Gusuke, Nobita and his friends were sucked into the distortion and reached Gusuke's home, Birdpia or the world where the winged creatures live.

(Source: ANN)",1,"Mar 10, 2001",,"['Adventure', 'Fantasy', 'Kids', 'Shounen']"
Doupo Cangqiong,Fights Break Sphere,https://myanimelist.net/anime/36491/Doupo_Cangqiong,7.22,"In a land where no magic is present. A land where the strong make the rules and weak have to obey. A land filled with alluring treasures and beauty, yet also filled with unforeseen danger. Three years ago, Xiao Yan, who had shown talents none had seen in decades, suddenly lost everything. His powers, his reputation, and his promise to his mother. What sorcery has caused him to lose all of his powers? And why has his fiancee suddenly shown up?

(Source: wuxiaworld.com)",12,"Jan 7, 2017 to Apr 1, 2017",,"['Action', 'Adventure', 'Comedy', 'Romance', 'Supernatural']"
Dragon Ball Super: Broly - Skytree Super,,https://myanimelist.net/anime/38653/Dragon_Ball_Super__Broly_-_Skytree_Super,7.22,A special anime featuring Goku and Freeza screened at the Tokyo Skytree.,1,"Nov 1, 2018",,"['Action', 'Comedy', 'Shounen']"
ef: A Tale of Melodies. - Prologue,,https://myanimelist.net/anime/6401/ef__A_Tale_of_Melodies_-_Prologue,7.22,The prologue of ef - a tale of melodies.,1,"May 10, 2008",,['Music']
El Cazador de la Bruja,,https://myanimelist.net/anime/2030/El_Cazador_de_la_Bruja,7.22,"Nadie is a bounty hunter with an attitude, and she's got a lock on her next target: Ellis, a young amnesiac girl who is a suspect in the murder of a famous scientist. Nadie manages to apprehend Ellis, but on a whim, decides to accompany her to Wiñay Marka, a place which supposedly holds the key to unlocking Ellis's memories and her mysterious past. However, Nadie cautions Ellis that this does not mean she will go free—once Ellis has found what she is looking for, Nadie will turn her over to the authorities. With Ellis's connection to a gemstone called the Inca Rose as their only guide, the two set off on their journey south through Mexico to search for the mysterious ""Eternal City"" of Wiñay Marka.

[Written by MAL Rewrite]",26,"Apr 3, 2007 to Sep 25, 2007",Spring 2007,"['Adventure', 'Drama', 'Mystery']"
Fairy Tail OVA (2016),Fairy Tail Series 2 OVA,https://myanimelist.net/anime/32930/Fairy_Tail_OVA_2016,7.22,"Yousei-tachi no Batsu Game (Fairies' Penalty Game)
Following the Grand Magic Games' undecided outcome, Fairy Tail master Makarov Dreyar finds another way to settle the winner: Team A and Team B will play rock-paper-scissors. The victors can order whatever they want the losers to do. Under these conditions, Laxus Dreyar sends Natsu Dragneel and his team on an impossible mission to retrieve a lost stone.

Natsu vs. Mavis
As the Fairy Tail girls soak in the hot water together with their first master, Mavis Vermillion, they notice that despite the pleasant atmosphere in the bathhouse, Mavis is gloomy. When Warrod Sequen unexpectedly appears, he shares a century-old story about Mavis burying a secret treasure. While Natsu and his team set out to find the treasure to remind Mavis of the good old days, a dispute between Fairy Tail's original members comes to light.

Yousei-tachi no Christmas (Fairies' Christmas)
Fairy Tail members help their beloved city of Magnolia get into the holiday spirit. After a long day of hard work, Natsu and his friends gather to celebrate Christmas with alcohol and games, which soon escalates in real Fairy Tail fashion.

[Written by MAL Rewrite]",3,"May 17, 2016 to Dec 16, 2016",,"['Comedy', 'Fantasy', 'Ecchi', 'Shounen']"
Galaxy Angel 4,,https://myanimelist.net/anime/655/Galaxy_Angel_4,7.22,"Starting out with the new Galaxy Angel, Chitose Karasuma, the Angel Troupe continue their search for The Lost Technology while running into different kinds of mishaps.

(Source: ANN)",13,"Jul 7, 2004 to Sep 29, 2004",Summer 2004,"['Comedy', 'Sci-Fi']"
Gegege no Kitarou (2018),GeGeGe no Kitaro,https://myanimelist.net/anime/37140/Gegege_no_Kitarou_2018,7.22,"Nearly twenty years into the 21st century, people have forgotten the existence of youkai. When a number of unexplainable phenomena plague adults of the human world with confusion and chaos, thirteen-year-old Mana writes a letter to the Youkai Post in search of answers, only to be greeted by Gegege no Kitarou...

(Source: Crunchyroll)",97,"Apr 1, 2018 to Mar 29, 2020",Spring 2018,"['Comedy', 'Horror', 'Supernatural', 'Mythology', 'Shounen']"
Grancrest Senki,Record of Grancrest War,https://myanimelist.net/anime/34279/Grancrest_Senki,7.22,"The continent of Atlatan once again finds itself devoured by the flames of war after a horrific event known as the Great Hall Tragedy. What was supposed to be a joyful occasion that would establish peace between the Fantasia Union and the Factory Alliance, the marriage of Sir Alexis Douse and Lady Marrine Kreische, was instead a tragedy. As the bride and groom walked down the aisle, the ceremony was suddenly interrupted by a powerful convergence of ""Chaos,"" a dark energy from another dimension that corrupts the land and brings forth monsters and demons into the world. From within that energy appeared the Demon Lord of Diabolos, an evil being who instantly murdered the archdukes of both factions, shattering any hope for peace between them.

Having failed to prevent this disaster, Siluca Meletes, an Alliance mage, is traveling through the Chaos-infested countryside to study under a master magician. When she is intercepted by a group of soldiers working with the Federation, Siluca is rescued by Theo Cornaro, a young warrior carrying a mysterious ""Crest,"" a magical symbol that gives its wielder the ability to banish Chaos. Bearing no allegiance to a specific domain, Theo hopes to attain the rank of Lord so that he can liberate his home town of Sistina from its tyrannical ruler and the Chaos spreading within it. Impressed by his noble goal, Siluca enters into a magical contract with Theo, and the two embark on a journey to restore balance to their war-torn land.

[Written by MAL Rewrite]",24,"Jan 6, 2018 to Jun 23, 2018",Winter 2018,"['Action', 'Drama', 'Fantasy', 'Romance', 'Military']"
Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,,https://myanimelist.net/anime/31324/Grisaia_no_Meikyuu__Caprice_no_Mayu_0_-_Takizono_Basketball_Club_no_Nama_Cream_Party,7.22,Special bundled with the Blu-ray/DVD volume of Grisaia no Meikyuu.,1,"Jul 23, 2015",,['Ecchi']
H2,,https://myanimelist.net/anime/386/H2,7.22,"Hiro has two loves: baseball and porn, but due to an elbow injury, gives up baseball, choosing a school with no baseball team. His childhood friend Hikari attends a different school with baseball ace Hideo. The two of them wish that Hiro had not given up baseball. Hiro joins the soccer team and meets Haruka, a very clumsy girl who is also the daughter of his father's boss. Haruka is the manager of the unofficial baseball club at Hiro's school. When the soccer team challenges the baseball club to a game, with hopes of humiliating them, the baseball club nearly loses until Hiro, disgusted by the soccer team's arrogance, switches to the baseball club. 

(Source: ANN)",41,"Jun 1, 1995 to Mar 21, 1996",Summer 1995,"['Comedy', 'Romance', 'Sports', 'Team Sports', 'Shounen']"
Haikara-san ga Tooru,Smart-san,https://myanimelist.net/anime/3335/Haikara-san_ga_Tooru,7.22,"Set in the 1920s, Haikara-san ga Tooru is the story of the high-spirited tomboy Benio and her relationship with a handsome half-German soldier named Shinobu. Benio is a very outgoing and athletic girl with firm ideas about being able to live her life as she wants to. When she first meets Shinobu, she dislikes him intensely, even though he manages to help her out of a series of embarrassing mishaps. She is therefore surprised when she finds out that she has been forced into an arranged marriage and that her husband-to-be is none other than Shinobu! The story then has many twists and turns, as Shinobu has to fight in the war, Benio has to wrangle with the idea of getting married, and getting along with her future in-laws and employer. Meanwhile, the great Kanto earthquake looms in the future...",42,"Jun 3, 1978 to Mar 31, 1979",Summer 1978,"['Drama', 'Romance', 'Slice of Life', 'Historical', 'Shoujo']"
Haiyore! Nyaruko-san W,Nyaruko: Crawling With Love! Second Season,https://myanimelist.net/anime/15699/Haiyore_Nyaruko-san_W,7.22,"Nyaruko still wants Mahiro, as does Hasuta. Kūko wants Nyaruko, but believes both Nyaruko's and Mahiro's ""first time"" belongs to her. Yoriko puts up with all of it and cheerfully runs the house where they all live. Mahiro just wants some sanity. He doesn't want to be the love toy of a Nyarlathotepan, Cthughan, or a shots-like Hasturan. He may or may not hold out.

(Source: ANN)",12,"Apr 8, 2013 to Jul 1, 2013",Spring 2013,"['Comedy', 'Sci-Fi', 'Parody']"
Hataraku Saibou: Kaze Shoukougun,Cells at Work!: The Common Cold,https://myanimelist.net/anime/38733/Hataraku_Saibou__Kaze_Shoukougun,7.22,"For the regular cells of the human body, life consists of countless repetitive tasks. They spend every day multiplying, leaving little time for other activities. But one day, this monotony is abruptly interrupted by a cell with an odd-looking hat. Tired of unending drudgery, another cell named Ippan Saibou decides to join this quirky stranger for a day of pranks, jokes, and mischief.

[Written by MAL Rewrite]",1,"Dec 27, 2018",,"['Comedy', 'Educational', 'Medical', 'Shounen']"
Hitsugi no Chaika,Chaika -The Coffin Princess-,https://myanimelist.net/anime/20853/Hitsugi_no_Chaika,7.22,"For 500 years, the Taboo Emperor, Arthur Gaz, ruled the Gaz Empire with an iron fist and conducted inhumane experiments on his own people. But his reign came to an end five years ago, when mighty warriors—later known as the Eight Heroes—defeated him in a battle for the capital. His death ended the 300-yearlong war between the Gaz Empire and the alliance of six nations.

In the present day, Tooru Acura is a former saboteur from the war who has difficulty settling into the peaceful world, as he cannot find a job where he can put his fighting skills to use. An opportunity appears before him, however, when he meets a white-haired Wizard named Chaika Trabant. With a coffin on her back, she is searching for the scattered remains of her father in order to give him a proper burial, and she hires Tooru and his adoptive sister Akari to help her. However, the six nations alliance, which have now formed the Council of Six Nations, dispatches Albéric Gillette and his men from the Kleeman Agency to pursue and apprehend the late Emperor Gaz's daughter—Chaika.

With the shocking revelation of Chaika's identity, the Acura siblings must choose between helping her gather the remains of the tyrannical emperor and upholding the peace the continent strives to maintain.

[Written by MAL Rewrite]",12,"Apr 10, 2014 to Jun 26, 2014",Spring 2014,"['Action', 'Adventure', 'Fantasy', 'Romance']"
Hokuto no Ken Movie,Fist of the North Star: The Movie,https://myanimelist.net/anime/1358/Hokuto_no_Ken_Movie,7.22,"Following a cataclysmic nuclear war, the world teeters on the brink of complete destruction. Civilization is polarized into a degenerate society where opposing packs of marauding scavengers prey on helpless, homeless nomads. For those who are lucky enough to survive the constant brutality and danger, it is a bleak existence. Life an death blur into abstractions. The only hope left for mankind is to find a hero worthy of becoming the next ""Fist of the North Star"" - an enlightened warrior - who is capable of leading those with the will to survive out of this barrenness into a new world. But in this savage no-man's land of shifting loyalties and power-hungry demi-gods, heroes are in short supply. 

(Source: AniDB)",1,"Mar 8, 1986",,"['Action', 'Drama', 'Sci-Fi', 'Gore', 'Martial Arts', 'Super Power', 'Shounen']"
Inferno Cop,,https://myanimelist.net/anime/16774/Inferno_Cop,7.22,"Jack Knife Edge Town is as edgy as it sounds, and it's up to Inferno Cop to stop that edge from tearing his city apart. He's both law and outlaw, dispensing ungodly justice to evildoers like a candy machine. Lowlifes, gangsters, and even hellspawn all infest Inferno Cop's hunting ground, but that's the good news. The bad news? Prior to the story, his family was brutally murdered by Southern Cross, a shady organization that made the worst mistake imaginable by doing so. Now, Inferno Cop's limiters have been removed and his mercy rung more dry than the entrails of his victims. 

Something is welling up in Inferno Cop's city, however, and soon he'll face the most daunting gauntlet of his life involving him literally falling into and escaping from Hell. A flaming head won't be enough to ward off the true evil that's rapidly approaching—Inferno Cop must call upon all his allies and his own wacky antics to conquer the trials that await him.

[Written by MAL Rewrite]",13,"Dec 25, 2012 to Mar 19, 2013",,"['Action', 'Comedy', 'Gag Humor']"
JoJo no Kimyou na Bouken: Adventure,JoJo's Bizarre Adventure (OVA),https://myanimelist.net/anime/665/JoJo_no_Kimyou_na_Bouken__Adventure,7.22,"Kujo Jotaro is a normal, popular Japanese high-schooler, until he thinks that he is possessed by a spirit, and locks himself in prison. After seeing his grandfather, Joseph Joestar, and fighting Joseph's friend Muhammad Abdul, Jotaro learns that the ""Spirit"" is actually Star Platinum, his Stand, or fighting energy given a semi-solid form. Later, his mother gains a Stand, and becomes sick. Jotaro learns that it is because the vampire Dio Brando has been revived 100 years after his defeat to Jonathan Joestar, Jotaro's great-great-grandfather. Jotaro decides to join Joseph and Abdul in a trip to Egypt to defeat Dio once and for all.",7,"May 25, 2000 to Jan 25, 2002",,"['Action', 'Adventure', 'Drama', 'Supernatural', 'Vampire', 'Shounen']"
Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Amagi Brilliant Park: No Time to Take It Easy!,https://myanimelist.net/anime/30206/Amagi_Brilliant_Park__Nonbirishiteiru_Hima_ga_Nai,7.21,"Amagi Brilliant Park is a place where everyone takes on the role that is perfect for them. But every once in a while, situations arise that will force staff members to step out of their comfort zone and take on a new role. The goofball employees are soon to realize just how difficult this can be.

[Written by MAL Rewrite]",1,"Jun 26, 2015",,"['Comedy', 'Fantasy', 'Workplace']"
Arabian Nights: Sindbad no Bouken (TV),Arabian Nights: Sinbad's Adventures,https://myanimelist.net/anime/2825/Arabian_Nights__Sindbad_no_Bouken_TV,7.21,"Based on the famous tale from The Thousand and One Arabian Nights, this story takes place more than 1200 years ago. The story's hero is the impish Sindbad, a mischievous boy full of curiosity, who one night sneaks into the royal palace to watch the acrobatic performances and learns that a wide world awaits beyond Baghdad.
Hearing of the travels of his uncle Captain Ali, Sindbad decides to become a sailor and travel around the world. Leaving behind a note to his father, young Sindbad boards Captain Ali`s ship and-accompanied by a myna called Sheila-sets out for the greatest adventure of his life.

(Source: AniDB)",52,"Oct 1, 1975 to Sep 29, 1976",Fall 1975,"['Adventure', 'Fantasy', 'Romance']"
Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,,https://myanimelist.net/anime/1373/Black_Jack_Specials__Inochi_wo_Meguru_Yottsu_no_Kiseki,7.21,"Black Jack is the ""Surgeon with the Hands of God,"" a mysterious young Japanese doctor who travels the world performing feats of miraculous surgical genius. Though all recognize his skill, Black Jack is widely hated, especially by the medical establishment, because he refuses to conform to rules of any kind, and because he charges outrageous fees for his services. Black Jack's only companion is Pinoko, a child he created out of a special kind of tumor called a teratoma, who insists she is his wife.",4,"Dec 22, 2003 to Oct 13, 2004",,"['Drama', 'Medical', 'Shounen']"
Cang Lan Jue Part 2,Love Between Fairy and Devil Part 2,https://myanimelist.net/anime/53905/Cang_Lan_Jue_Part_2,7.21,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,12,"Dec 23, 2022 to Mar 10, 2023",,"['Comedy', 'Fantasy', 'Romance', 'Historical']"
