title_name,title_english,url,score_label,description,episodes,aired,premiered,genres
Bishoujo Senshi Sailor Moon R,Sailor Moon R,https://myanimelist.net/anime/740/Bishoujo_Senshi_Sailor_Moon_R,7.72,"Usagi Tsukino and her friends have been living peacefully until they are called into action again as Sailor Guardians, planetary warriors fighting for the peace of the galaxy. Usagi, also known as Sailor Moon, leads their group into battle when a new threat from beyond the stars presents itself: two survivors of an alien race, An and Ail. In order to save the source of their life force, the Makai Tree, An and Ail begin harvesting energy from unsuspecting humans. The Sailor Guardians must stop their plot or face the annihilation of Earth.

But as one threat subsides, another follows—this time in the form of a little girl from the future who seeks the source of Sailor Moon's power to save her family. However, she is not the only one vying for it, as a group known as the Black Moon Clan also wishes to obtain the power and use it for nefarious purposes. In order to protect their destinies and the harmony of the universe, Sailor Moon and the rest of the Sailor Guardians must fight to stop these forces from succeeding.

[Written by MAL Rewrite]",43,"Mar 6, 1993 to Mar 12, 1994",Spring 1993,"['Fantasy', 'Romance', 'Mahou Shoujo', 'Mythology', 'Shoujo']"
Bishoujo Senshi Sailor Moon R: The Movie,Sailor Moon R: The Movie - The Promise of the Rose,https://myanimelist.net/anime/531/Bishoujo_Senshi_Sailor_Moon_R__The_Movie,7.72,"When Mamoru was little he gave a rose to a little boy named Fiore. Fiore promised that one day he would bring Mamoru lots of flowers. Now Fiore has come back to earth but his intentions are not merely to fulfil a promise... 

(Source: ANN)",1,"Dec 5, 1993",,"['Drama', 'Romance', 'Mahou Shoujo', 'Shoujo']"
Final Fantasy VII: Advent Children,,https://myanimelist.net/anime/317/Final_Fantasy_VII__Advent_Children,7.72,"Two years ago, the world was changed forever. The young Cloud Strife and his band of friends may have defeated Sephiroth and thwarted his plan to crash a giant meteor into the Earth, but this victory was not without great cost. The highly populated city of Midgar was nearly ripped apart in the conflict. Fortunately, many of the city's citizens were able to evacuate to safety, and in the years afterward have formed a new home called Edge.

Final Fantasy VII: Advent Children revolves around Cloud and Tifa as they try to make new lives for themselves, as well as for those around them, in this new city. Together they run a courier service, and tend to their mutual friend Barret’s adopted daughter Marlene and a young orphan by the name of Denzel. Denzel, Cloud, and scores of children are suffering from a mysterious new illness called ""Geostigma.""

The children of the city have one other threat looming over their heads—a trio of powerful men are kidnapping infected kids for unknown reasons. Cloud is determined to save these young ones, not only from Geostigma, but from the kidnappers as well. He has no idea, however, that these men share a link to his old enemy, Sephiroth, and Cloud’s quest to vanquish them will bring him back into conflict with the demons of his past. If there is any hope in conquering these threats, it lays within the bonds of friendship between Cloud and his allies who saved the world once, and now must do so again.",1,"Sep 14, 2005",,"['Action', 'Fantasy', 'Super Power']"
Free! Movie 3: Road to the World - Yume,,https://myanimelist.net/anime/39014/Free_Movie_3__Road_to_the_World_-_Yume,7.72,Recap of the Free!: Dive to the Future TV series featuring new scenes.,1,"Jul 5, 2019",,"['Sports', 'School']"
"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",GATE Part 2,https://myanimelist.net/anime/31637/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri_Part_2,7.72,"Several months have passed since the infamous Ginza Incident, with tensions between the Empire and JSDF escalating in the vast and mysterious ""Special Region"" over peace negotiations. The greed and curiosity of the global powers have also begun to grow, as reports about the technological limitations of the magical realm's archaic civilizations come to light. 

Meanwhile, Lieutenant Youji Itami and his merry band of female admirers struggle to navigate the complex political intrigue that plagues the Empire's court. Despite her best efforts, Princess Piña Co Lada faces difficulties attempting to convince her father that the JSDF has no intention of conquering their kingdom. Pressured from both sides of the Gate, Itami must consider even more drastic measures to fulfill his mission.

[Written by MAL Rewrite]",12,"Jan 9, 2016 to Mar 26, 2016",Winter 2016,"['Action', 'Adventure', 'Fantasy', 'Isekai', 'Military']"
Hidamari Sketch x 365 Specials,,https://myanimelist.net/anime/6984/Hidamari_Sketch_x_365_Specials,7.72,Special episodes of Hidamari Sketch x 365.,3,"Mar 25, 2009 to Oct 24, 2009",,"['Slice of Life', 'CGDCT', 'Iyashikei', 'School', 'Visual Arts']"
Jinrui wa Suitai Shimashita,Humanity Has Declined,https://myanimelist.net/anime/10357/Jinrui_wa_Suitai_Shimashita,7.72,"Because of the constantly declining birth rates over many decades, human civilization is all but extinct. With only a few humans remaining, they survive in this post-apocalyptic world with what was left behind by the previous generations. Earth is now dominated by fairies, tiny creatures with extremely advanced technology, an obsession with candy, and a complete disregard for human safety. 

A young girl who has just finished her studies returns to her hometown and is designated as an official United Nations arbitrator. Her duty is to serve as a link between mankind and fairies, reassuring each side that both races can live together peacefully. She imagines this task will be easy enough, but controlling the disasters created by the oblivious fairies in their pursuit of candy will require a lot more effort than she initially believes.

[Written by MAL Rewrite]",12,"Jul 2, 2012 to Sep 17, 2012",Summer 2012,"['Adventure', 'Comedy', 'Fantasy']"
JoJo no Kimyou na Bouken: Phantom Blood,JoJo's Bizarre Adventure: Phantom Blood,https://myanimelist.net/anime/3603/JoJo_no_Kimyou_na_Bouken__Phantom_Blood,7.72,"An adaptation of the original five volume arc of the popular JoJo's Bizarre Adventure manga, covering the Phantom Blood chapters. Jonathan Joestar is an aristocratic boy whose life is suddenly turned upside down by a mysterious new boy who arrives, Dio Brando. Dio has a connection to his father, and over time, a rivalry forms as Dio becomes obsessed with a mysterious, ancient, and mystical stone mask that Jonathan's father keeps.",1,"Feb 17, 2007",,"['Action', 'Adventure', 'Horror', 'Vampire', 'Shounen']"
Sidonia no Kishi: Daikyuu Wakusei Seneki,Knights of Sidonia: Battle for Planet Nine,https://myanimelist.net/anime/24893/Sidonia_no_Kishi__Daikyuu_Wakusei_Seneki,7.72,"After barely escaping a collision with a gigantic Gauna at the cost of many human lives, Kobayashi—the captain of the spaceship Sidonia—is prompted to change her political paradigm. Once she seizes full power, Kobayashi aims to eradicate the Gaunas from the Lem system where former Sidonians have recently established a colony. Her ambition is justified by two breakthroughs: the development of highly effective, long-range anti-Gauna weapons, and the creation of Tsumugi Shiraui—the first human-Gauna chimera possessing great destructive power.

Facing hostility toward chimeras and her uncertain large-scale military expedition, Kobayashi enlists the help of the new elite pilot Nagate Tanikaze. Due to his personal experiences with Shizuka Hoshijiro and Benisuzume's placenta, Tanikaze soon develops a close bond with Tsumugi. As the final battle against humanity's most formidable opponent approaches, Tanikaze tries to enjoy the last days of peace with his friend Izana Shinatose—all while Kobayashi secretly pursues the development of an experimental weapon that could very well lead to the complete destruction of Sidonia.

[Written by MAL Rewrite]",12,"Apr 11, 2015 to Jun 27, 2015",Spring 2015,"['Action', 'Sci-Fi', 'Mecha', 'Space', 'Seinen']"
Tegamibachi Reverse,Tegami Bachi: Letter Bee Reverse,https://myanimelist.net/anime/8311/Tegamibachi_Reverse,7.72,"After Niche carries the wounded and stunned Lag back to the Bee Hive, the Letter Bee finally begins to piece the puzzle together. Now he knows what's happened to Gauche, why the Marauders are so focused on stealing mail and the actual intent of the group controlling both, Reverse. However, when he's forbidden to reveal the truth, Lag is soon forced out of the artificial sunlight and back into the world of perpetual night. And soon Reverse's plot to take down the Letter Bees and overthrow the Amberground government begins to accelerate. If things weren't already bad enough, the giant insect creatures called gaichuu are apparently evolving into something new; there may be traitors working within the Hive; and Niche's sister, who's definitely not human friendly, shows up to turn family drama into a full-scale siege! It all spells serious trouble for the Letter Bees, but if anyone can weather the storms and gloom of night, Lag and his team are the ones who'll deliver.

(Source: FUNimation)",25,"Oct 3, 2010 to Mar 26, 2011",Fall 2010,"['Adventure', 'Fantasy', 'Shounen']"
Tomodachi Game,,https://myanimelist.net/anime/50273/Tomodachi_Game,7.72,"High school student Yuuichi Katagiri cherishes his close circle of friends, composed of four classmates: Yutori Kokorogi, Shiho Sawaragi, Makoto Shibe, and Tenji Mikasa. However, when the funds for the upcoming school trip are stolen, the incident causes Shiho and Makoto—who had been tasked with collecting the money—to distance themselves from the rest of their class.

Soon after, Yuuichi and his friends are deceived into meeting up and knocked unconscious by unknown assailants. After waking, the group find themselves confined in a white room with controversial figure Manabu-kun, who reveals that one of the five has gathered them together to clear their personal debt of twenty million yen. To pay off the amount, they must participate in a variety of psychological games that will test the true nature of their friendship and humanity.

Distressed and isolated from the outside world, Yuuichi and his friends need to cooperate to complete the games. But as their concealed feelings and problematic pasts begin to surface, their seemingly unbreakable bond may soon shatter into irreparable pieces.

[Written by MAL Rewrite]",12,"Apr 6, 2022 to Jun 22, 2022",Spring 2022,"['Suspense', 'High Stakes Game', 'Psychological', 'Strategy Game', 'Shounen']"
Tonikaku Kawaii: Seifuku,TONIKAWA: Over The Moon For You - Uniform,https://myanimelist.net/anime/51533/Tonikaku_Kawaii__Seifuku,7.72,Special episode of Tonikaku Kawaii released Fall 2022.,1,"Nov 22, 2022",,"['Comedy', 'Romance', 'Shounen']"
Ueki no Housoku,The Law of Ueki,https://myanimelist.net/anime/479/Ueki_no_Housoku,7.72,"Unbeknownst to most humans, a bizarre tournament is held to decide the next ruler of the Heavenly World. In this tournament, 100 Heavenly Beings known as the ""God Candidates"" are required to search among the middle school students on Earth, and transfer their powers to a student of their choice. The chosen ones will then battle each other, representing their God Candidates. The victor of this tournament will be awarded the ""Blank Talent""—allowing them to choose any one unique ability they so desire—while the God Candidate they represent will obtain the position of ""God"" and become the king of the Heavenly World.  

Participating in this grand tournament is Kousuke Ueki, a middle school student who is given the power to turn trash into trees by his homeroom teacher, Kobayashi. Despite the concerns of his classmate, Ai Mori, Ueki embarks on a journey to pursue his own sense of justice after witnessing the people around him misusing their powers for selfish purposes. But as he encounters talented power users such as Seiichirou Sano, Rinko Jerrard, Robert Haydn, and Hideyoshi Soya, he realizes that achieving his goal might be harder than it seems.

[Written by MAL Rewrite]",51,"Apr 4, 2005 to Mar 27, 2006",Spring 2005,"['Action', 'Adventure', 'Supernatural', 'Super Power', 'Shounen']"
Yamato Nadeshiko Shichihenge♥,The Wallflower,https://myanimelist.net/anime/1562/Yamato_Nadeshiko_Shichihenge♥,7.72,"Ever since her crush rejected her by insulting her appearance, Sunako Nakahara has been a shut-in with a hatred for beauty, embracing all things morbid and occult-related. She is sent to live in her aunt's mansion which, to her dismay, she'll share with four exceedingly handsome boys her age. Furthermore, her flighty aunt has made a deal with these boys that in exchange for living there rent-free, they are to turn Sunako into a proper lady by the time she returns from a trip around the world.

Thus begins Sunako's hectic life with abrasive Kyohei Takano, ladies' man Ranmaru Morii, calm Takenaga Oda, and friendly Yukinojo Toyama. As she interacts with them she finds them less obnoxious, and she may not be as much of an outcast as she thought.

[Written by MAL Rewrite]",25,"Oct 4, 2006 to Mar 28, 2007",Fall 2006,"['Comedy', 'Reverse Harem', 'Shoujo']"
Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,https://myanimelist.net/anime/10090/Koukaku_Kidoutai__Stand_Alone_Complex_-_Solid_State_Society_3D,7.72,"Kenji Kamiyama and Production I.G's Ghost in the Shell: Stand Alone Complex: Solid State Society movie will be converted into stereoscopic 3D. Kamiyama himself is overseeing the conversion, and I.G will also add a newly animated opening sequence.",1,"Mar 26, 2011",,"['Mystery', 'Sci-Fi', 'Adult Cast', 'Detective', 'Mecha', 'Military', 'Seinen']"
Kyoukai no Kanata,Beyond the Boundary,https://myanimelist.net/anime/18153/Kyoukai_no_Kanata,7.72,"Mirai Kuriyama is the sole survivor of a clan of Spirit World warriors with the power to employ their blood as weapons. As such, Mirai is tasked with hunting down and killing ""youmu""—creatures said to be the manifestation of negative human emotions. One day, while deep in thought on the school roof, Mirai comes across Akihito Kanbara, a rare half-breed of youmu in human form. In a panicked state, she plunges her blood saber into him only to realize that he's an immortal being. From then on, the two form an impromptu friendship that revolves around Mirai constantly trying to kill Akihito, in an effort to boost her own wavering confidence as a Spirit World warrior. Eventually, Akihito also manages to convince her to join the Literary Club, which houses two other powerful Spirit World warriors, Hiroomi and Mitsuki Nase.

As the group's bond strengthens, however, so does the tenacity of the youmu around them. Their misadventures will soon turn into a fight for survival as the inevitable release of the most powerful youmu, Beyond the Boundary, approaches.

[Written by MAL Rewrite]",12,"Oct 3, 2013 to Dec 19, 2013",Fall 2013,"['Action', 'Fantasy', 'School']"
Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,Beyond the Boundary: I'll Be Here - Past,https://myanimelist.net/anime/25015/Kyoukai_no_Kanata_Movie_1__Ill_Be_Here_-_Kako-hen,7.72,"The first part of a two-part movie. The story is a recap of the TV series.

Mirai Kuriyama is the sole survivor of a clan of Spirit World warriors with the power to employ their blood as weapons. As such, Mirai is tasked with hunting down and killing ""youmu""—creatures said to be the manifestation of negative human emotions. One day, while deep in thought on the school roof, Mirai comes across Akihito Kanbara, a rare half-breed of youmu in human form. In a panicked state, she plunges her blood saber into him only to realize that he's an immortal being. From then on, the two form an impromptu friendship that revolves around Mirai constantly trying to kill Akihito, in an effort to boost her own wavering confidence as a Spirit World warrior. Eventually, Akihito also manages to convince her to join the Literary Club, which houses two other powerful Spirit World warriors, Hiroomi and Mitsuki Nase.

As the group's bond strengthens, however, so does the tenacity of the youmu around them. Their misadventures will soon turn into a fight for survival as the inevitable release of the most powerful youmu, Beyond the Boundary, approaches.

[Written by MAL Rewrite]",1,"Mar 14, 2015",,"['Action', 'Fantasy', 'School']"
Master Keaton OVA,,https://myanimelist.net/anime/1910/Master_Keaton_OVA,7.72,"Taichi Keaton is a man of many talents: father, historian, frequent traveler, negotiator, archaeologist, former survival instructor, and all while working as an insurance investigator for Lloyd's of London. While his methods may seem a bit unorthodox, he gets the job done when needed, but not without a little something to learn or teach in the process. Through all of his adventures, some people call him a quack. Those who know him well call him a master of life...  

(Source: ANN)",15,"Dec 22, 1999 to Jun 21, 2000",,"['Adventure', 'Drama', 'Mystery', 'Adult Cast', 'Historical', 'Seinen']"
Meitantei Conan Movie 19: Gouka no Himawari,Detective Conan Movie 19: The Sunflowers of Inferno,https://myanimelist.net/anime/28479/Meitantei_Conan_Movie_19__Gouka_no_Himawari,7.72,"Kaitou Kid and Vincent van Gogh's artworks feature heavily in the movie, according to an interview with Gosho Aoyama. The teaser preview at the end of Dimensional Sniper included references to van Gogh's ""Sunflowers"" series.

(Source: Wikipedia)",1,"Apr 18, 2015",,"['Action', 'Mystery', 'Detective', 'Shounen']"
Neko no Ongaeshi,The Cat Returns,https://myanimelist.net/anime/597/Neko_no_Ongaeshi,7.72,"High school student Haru Yoshioka is bored with the monotony of life. One day, she saves Prince Lune of the Cat Kingdom from being run over by a truck. As a token of gratitude, the Cat King sends her ""presents"" and invites her to the Cat Kingdom to become Lune's wife. Haru's inability to properly communicate with the cats leads to the misunderstanding that she has accepted the proposal.

As Haru ponders on ways to escape the predicament, a mysterious voice instructs her to search for the Cat Bureau. However, not long after she finally arrives at the bureau, a horde of cats swarms in and forcibly takes her to the Cat Kingdom, along with a member of the Cat Bureau. Concerned for their safety, owner of the Cat Bureau, Baron Humbert von Gikkingen, follows close behind.

The more Haru immerses herself in the activities of the Cat Kingdom, the more cat-like she becomes. To her dismay, she soon learns that, unless she can find her true self, she may become a cat permanently. Haru's adventures in the world of cats lead her down a path to self-discovery, allowing her to return as a more confident person.

[Written by MAL Rewrite]",1,"Jul 20, 2002",,"['Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Anthropomorphic']"
Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,Psycho-Pass: Sinners of the System Case.3 - On the Other Side of Love and Hate,https://myanimelist.net/anime/37442/Psycho-Pass__Sinners_of_the_System_Case3_-_Onshuu_no_Kanata_ni＿＿,7.72,"Shinya Kougami continues to wander the Southeast Asian Union (SEAUn) away from the eyes of the Sibyl System in Japan. While traveling through the Tibet-Himalayan Alliance Kingdom, Kougami encounters Guillermo Garcia—commander of a paramilitary group attempting to unite the local factions and bring peace to the war-torn nation. Wary of joining another mercenary group, Kougami declines to join his cause, but agrees to be driven to the nearby Tibetan capital by one of Garcia's men.

However, Kougami's plan to remain uninvolved is short-lived when a bus of refugees are ambushed by armed guerrillas. Among them is a half-Japanese, half-Tibetan girl named Tenzing Wangchuck. Impressed with Kougami's fighting prowess as he single-handedly takes the attackers out, Wangchuck requests him to teach her how to fight so she can take revenge against the warlord who murdered her family. 

Knowing first-hand that there is no turning back to the person you were once you take a human life, Kougami is initially reluctant to accept her request. But faced with the girl's desire for vengeance that mirrors the haunting abyss inside his own heart, will he train her?

[Written by MAL Rewrite]",1,"Mar 8, 2019",,"['Action', 'Sci-Fi', 'Adult Cast', 'Detective', 'Psychological']"
Rozen Maiden: Ouvertüre,,https://myanimelist.net/anime/1719/Rozen_Maiden__Ouvertüre,7.72,"As Jun Sakurada fights and lives alongside the Rozen Maidens, special lifelike dolls made to battle each other, he enjoys a rare break in which he is told a story during the events of Rozen Maiden: Träumend. 

When Jun buys a brooch as a present for Shinku, the fifth doll, she refuses to accept it at any cost. Souseiseki, the fourth doll, then recounts the story of how Shinku and the first doll, Suigintou, first met. This tale tells of the cruel and heartbreaking circumstances surrounding Suigintou's birth, and how the many misunderstandings between her and Shinku shaped their longstanding rivalry fueled by Suigintou's unfettered hate towards Shinku.

The stage is set in Rozen Maiden: Ouvertüre in 19th century London as the story delves into the past of these one-time friends and the secrets that they hold.

[Written by MAL Rewrite]",2,"Dec 23, 2006 to Dec 24, 2006",,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Seinen']"
Sasaki to Pii-chan,Sasaki and Peeps,https://myanimelist.net/anime/52482/Sasaki_to_Pii-chan,7.70,"Even though Sasaki's droll corporate life is constantly filled with work, it leaves him tired and unfulfilled at the end of every day. In search of some companionship to fill the emptiness in his life, he visits a pet shop on a whim, not realizing he's about to change his life forever. After settling on an adorable bird and bringing it home...his new roommate reveals that it's actually an incredible sage from another world who promptly bestows Sasaki with supernatural powers as well as the ability to cross between worlds. All Sasaki wants to do is use these newfound powers to live in peace and comfort, but there are more than a few colorful characters who might get in the way of that...

(Source: Yen Press)",12,"Jan 5, 2024 to ?",Winter 2024,"['Adventure', 'Comedy', 'Fantasy', 'Isekai']"
"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai","Miss Kobayashi's Dragon Maid: Valentine's, and Then Hot Springs! (Please Don't Get Your Hopes Up)",https://myanimelist.net/anime/35363/Kobayashi-san_Chi_no_Maid_Dragon__Valentine_Soshite_Onsen_-_Amari_Kitai_Shinaide_Kudasai,7.71,"Wanting to take her affection for Kobayashi a step further, dragon maid Tooru is confident in her latest creation: a love potion! With Valentine's Day just around the corner, Tooru decides there is no better way to use the potion than in homemade chocolates. However, on the special holiday, Tooru's plan is quickly foiled after Kobayashi sees through her heartfelt yet deceptive gift. 

Despite the unsuccessful attempt, many opportunities still await. Between the lively atmosphere and a trip to the hot springs, Kobayashi and the dragons indulge themselves in the sweet festivities.

[Written by MAL Rewrite]",1,"Sep 20, 2017",,"['Fantasy', 'Slice of Life']"
Kuroko no Basket 2nd Season NG-shuu,,https://myanimelist.net/anime/22673/Kuroko_no_Basket_2nd_Season_NG-shuu,7.71,"Animated bloopers, based on the extra section of the original manga series, included with the BD/DVD series for Kuroko no Basket Second Season (both limited and normal editions).",9,"Jan 29, 2014 to Sep 24, 2014",,"['Comedy', 'Sports', 'Team Sports']"
Love Live! Superstar!! 2nd Season,,https://myanimelist.net/anime/50203/Love_Live_Superstar_2nd_Season,7.71,"As another year begins at Yuigaoka Girls' High School, ushering in a fresh batch of students, the school idol club Liella! is excited to expand their membership. However, Liella! is extremely popular due to the astounding talent they have continuously displayed; thus, new students lack the courage to even consider approaching the club, fearing the rigorous training that might lie ahead.

Amid her worries, club leader and co-founder Kanon Shibuya meets first-year student Kinako Sakurakouji and tells her about the world of school idols. This leaves Kinako in awe, but being fairly average herself, she feels she would not be capable of matching the spirited performances of the brilliant Liella! members. Nonetheless, Kinako receives encouragement to join the group and comes to share their dream of reaching for the stars once again in the grand Love Live! Competition.

[Written by MAL Rewrite]",12,"Jul 17, 2022 to Oct 9, 2022",Summer 2022,"['Slice of Life', 'Idols (Female)', 'Music', 'School']"
Macross Plus,,https://myanimelist.net/anime/474/Macross_Plus,7.71,"The year is 2040 and the galaxy is flourishing with several colonies and advanced technology. AI is near perfection and the current top idol is the near-completed Virturoid Idol Sharon Apple. All that is missing are her actual feelings, which instead are supplied by Myung Fang Lone. Sharon's debut concert is on planet Eden, where at the same time, fighter pilots Isamu Dyson and Guld Bowman battle over air superiority for the ""Supernova Project."" Isamu, Guld and Myung were once childhood friends, but after an accident seven years ago, they went their own separate ways. With Myung back in the picture, the old disputes are once again awakened. And when an unstable and illegal AI technique is installed in Sharon, the situation is worsened. 

(Source: ANN)",4,"Aug 25, 1994 to Jun 25, 1995",,"['Drama', 'Romance', 'Sci-Fi', 'Adult Cast', 'Mecha', 'Military', 'Space']"
Memories,,https://myanimelist.net/anime/1462/Memories,7.71,"Memories is a compilation of three standalone short films encompassing different genres.

Magnetic Rose
In the far reaches of space, after tracing a distress signal to a large abandoned space station, a pair of engineers—Heintz Beckner and Miguel Costrela—find a derelict mansion and decide to explore on foot. Their investigation reveals a dark secret surrounding the fate of Eva Friedel, a renowned opera singer with a tragic history. Hallucinations soon begin to plague them, and they must fight to retain their sanity in order to escape the station alive.

Stink Bomb
Hapless lab technician Nobuo Tanaka consumes some pills at his laboratory to cure a cold. Unknown to him, however, the pills are actually experimental drugs that enhance his flatulence to a lethal degree. As the toxic gas escaping him kills everyone in his vicinity, he is ordered by his superiors to retreat to the company headquarters in Tokyo. The journey to the city is made all the more arduous as Nobuo struggles with his deadly odor while the police, military, and foreign adversaries are hot on his trail.

Cannon Fodder
In a fortress city filled to the brim with cannons, a young boy wishes to surpass his father by becoming a revered artillery officer. Despite no proof of an enemy nation, he cannot resist the urge to partake in the daily bombardment routines organized by the city. Whether at school or just before bedtime, he only dreams of someday firing a cannon for the sake of his homeland.

[Written by MAL Rewrite]",3,"Dec 23, 1995",,"['Award Winning', 'Drama', 'Horror', 'Sci-Fi', 'Military', 'Psychological', 'Space']"
Noragami OVA,,https://myanimelist.net/anime/20767/Noragami_OVA,7.71,"Hiyori Iki is excited to start high school alongside her two middle school friends, but ""Delivery God"" Yato seems to have other plans for the day. Will Hiyori be able to make a good impression on her first day? Or will Yato cost her a happy high school life?

On another day, Hiyori decides to take advantage of the beautiful weather and invites a number of people to gaze at the cherry blossoms, including the fearsome combat god, Bishamon. But how long will their blissful day last when Yato and his old rival Bishamon start to drink together? 

[Written by MAL Rewrite]",2,"Feb 17, 2014 to Jul 17, 2014",,"['Comedy', 'Fantasy', 'Mythology', 'School', 'Shounen']"
One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"One Piece: Episode of Sabo - Bond of Three Brothers, A Miraculous Reunion and an Inherited Will",https://myanimelist.net/anime/31289/One_Piece__Episode_of_Sabo_-_3_Kyoudai_no_Kizuna_Kiseki_no_Saikai_to_Uketsugareru_Ishi,7.71,"The special will revisit the childhood past of the three sworn brothers Luffy, Ace, and Sabo, when they all dreamed of becoming pirates. In addition, it will depict how Sabo originally came into the kingdom of Dressrosa (which was not depicted in Eiichiro Oda's original manga or the television anime), as well as his reunion with Luffy from his point of view.",1,"Aug 22, 2015",,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
Princess Principal: Crown Handler Movie 2,Princess Principal: Crown Handler - Chapter 2,https://myanimelist.net/anime/41140/Princess_Principal__Crown_Handler_Movie_2,7.71,"The problem with assassinations is that bullets are cheap, fanatics are fanatical, and even when an attempt fails, there's always a chance for follow-ups. So even if the attack on Prince Richard by a supposed foreign sniper fails to put his royal highness six feet under, it soon becomes clear that it's open hunting season for Royals when assassins strike again. Now Team White Pigeon's priorities must be split between locating the deadly Cavorite bombs smuggled into the country and protecting Princess Charlotte's sister Mary, the next in line... which, given that Charlotte herself is also a target and currently posing as White Pigeon's Ange, only redoubles the peril she's already found herself in! The fuses are primed, and the timers are counting down in the second shocking and explosive installment of Princess Principal: Crown Handler!

(Source: Sentai Filmworks, edited)",1,"Sep 23, 2021",,"['Action', 'Mystery', 'Historical']"
School Rumble: Ichi Gakki Hoshuu,School Rumble: Extra Class,https://myanimelist.net/anime/517/School_Rumble__Ichi_Gakki_Hoshuu,7.71,"This two-part OVA is a series of shorts in relation to the School Rumble series. This OVA fills in gaps with new content between episodes from beginning to nearly the end.

(Source: ANN)",2,"Dec 22, 2005",,"['Comedy', 'Romance', 'School', 'Shounen']"
"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",Snow White with the Red Hair OVA,https://myanimelist.net/anime/31483/Akagami_no_Shirayuki-hime__Nandemonai_Takaramono_Kono_Page,7.71,"Bundled with the limited edition 15th volume of the manga.

Chapters adapted
1. Volume 10, Chapter 41: Shirayuki to Zen, Hajimete no Joukamachi Date (白雪とゼン、はじめての城下町デート)
2. Volume 7, Special Chapter: Raji Ouji Youshou no Migiri (ラジ王子幼少のみぎり)
3. Volume 11, Special Chapter: Hajimari no Zen & Mitsuhide & Kiki (始まりのゼン＆ミツヒデ＆木々)",1,"Jan 5, 2016",,"['Drama', 'Fantasy', 'Romance', 'Shoujo']"
Arakawa Under the Bridge x Bridge,,https://myanimelist.net/anime/9074/Arakawa_Under_the_Bridge_x_Bridge,7.71,"On the beautiful banks of the Arakawa River, it is lively as ever. Now known as ""Recruit,"" Kou Ichinomiya has adjusted to the troubles his unconventional neighbors brew daily. However, the atypical scene is about to get even rowdier when their community adds a couple of oddball enthusiasts: a tall, muscular woman calling herself Amazoness, followed by her loyal Tengu henchmen; and Captain, self-proclaimed Commander of Earth's Defense Force against Venusians. In spite of all the commotion, Recruit gradually learns more about his lover Nino and the story that shaped her.

[Written by MAL Rewrite]",13,"Oct 4, 2010 to Dec 27, 2010",Fall 2010,"['Comedy', 'Romance', 'Seinen']"
Berserk: Ougon Jidai-hen I - Haou no Tamago,Berserk: The Golden Age Arc I - The Egg of the King,https://myanimelist.net/anime/10218/Berserk__Ougon_Jidai-hen_I_-_Haou_no_Tamago,7.71,"In the Kingdom of Midland, a mercenary named Guts wanders the land, preferring a life of conflict over a life of peace. Despite the odds never being in his favor, he is an unstoppable force that overcomes every opponent, wielding a massive sword larger than himself.

One day, Griffith, the mysterious leader of the mercenary group Band of the Hawk, witnesses the warrior's battle prowess and invites the wandering swordsman to join his squadron. Rejecting the offer, Guts challenges Griffith to a duel—and, much to the former's surprise, is subsequently defeated and forced to join.

Now, Guts must fight alongside Griffith and his crew to help Midland defeat the Empire of Chuder. However, Griffith seems to harbor ulterior motives, desiring something much larger than just settling the war...

[Written by MAL Rewrite]",1,"Feb 4, 2012",,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Gore', 'Military', 'Seinen']"
Break Blade Movie 2: Ketsubetsu no Michi,Broken Blade 2,https://myanimelist.net/anime/8514/Break_Blade_Movie_2__Ketsubetsu_no_Michi,7.71,Second Break Blade movie.,1,"Jun 26, 2010",,"['Action', 'Fantasy', 'Adult Cast', 'Mecha', 'Military', 'Shounen']"
